param_activation,param_solver,param_hidden_layer_sizes,param_alpha,mean_test_score,std_test_score,rank_test_score,mean_fit_time,mean_score_time,std_fit_time,std_score_time
relu,lbfgs,3,0.001,0.460880271619012,0.028200378447349708,23,1.874454927444458,0.005327844619750976,0.33098822930903526,0.003890806895570103
relu,adam,3,0.001,0.4576121733036789,0.027455784458924114,60,6.382704019546509,0.0041983604431152345,0.2796867444271854,0.0028557077283966788
relu,lbfgs,4,0.001,0.45773957893542594,0.026150708133787306,58,1.8089890003204345,0.0024325370788574217,0.3485320445491506,0.0023289140930758353
relu,adam,4,0.001,0.4405537379699457,0.024557950669767303,200,6.495789241790772,0.004049444198608398,0.24244920349567486,0.003128395863394666
relu,lbfgs,5,0.001,0.4504214367828279,0.029090648126741617,130,2.4690855026245115,0.004627323150634766,0.37752278748903045,0.0034609701071557568
relu,adam,5,0.001,0.4345146295822843,0.028698688421787265,234,7.884765243530273,0.0008176326751708985,0.5663851665689946,0.0010013926772527606
relu,lbfgs,6,0.001,0.46379020898313844,0.028329999690842524,15,3.067758893966675,0.008072280883789062,0.318351914170515,0.004036175298673231
relu,adam,6,0.001,0.4671747589045193,0.027953842010157177,7,6.550326585769653,0.0024406909942626953,0.22120952590387458,0.0029812186249117707
relu,lbfgs,7,0.001,0.45530115392853165,0.024006554301190385,84,3.3030070781707765,0.006060934066772461,0.28565353959434137,0.0042302501262633605
relu,adam,7,0.001,0.4524273225170655,0.02425215445675409,106,7.556477499008179,0.0036507606506347655,0.08874053222175254,0.0032200353420876577
relu,lbfgs,8,0.001,0.4619359280639147,0.023960800149281335,19,2.726476812362671,0.004040145874023437,0.05763954000568085,0.004935412106635837
relu,adam,8,0.001,0.436760493241046,0.028364890699435652,216,6.158033180236816,0.0048542022705078125,1.3041584793758954,0.0035017761770192316
relu,lbfgs,9,0.001,0.4493038405166921,0.018347624908091338,137,3.1622511386871337,0.004867410659790039,0.1158004362751662,0.005218050429516307
relu,adam,9,0.001,0.45124287469156565,0.029526531747204786,117,8.064205932617188,0.00402674674987793,0.250346021227777,0.0037837801819021605
relu,lbfgs,10,0.001,0.46871466407695567,0.024486994147312396,1,3.211800956726074,0.004036760330200196,0.15684118481901993,0.00360076189517811
relu,adam,10,0.001,0.45982161257774334,0.023253881059496533,37,8.019236421585083,0.005051469802856446,0.10984745420036335,0.002703268101660289
relu,lbfgs,11,0.001,0.45422303629489963,0.02838498163040899,90,3.624003028869629,0.005618667602539063,0.06801690066755688,0.001958259574053713
relu,adam,11,0.001,0.45492630988558275,0.025202473534519113,86,8.568103265762328,0.0008216381072998046,0.1691121586768536,0.0010063032971038277
relu,lbfgs,12,0.001,0.4396282327808838,0.025221269088992845,204,2.9027237415313722,0.0032626628875732423,0.10455645248256966,0.0035060741490995527
relu,adam,12,0.001,0.45925906480202483,0.023266594575914862,45,8.044757652282716,0.005598545074462891,0.2344194398508681,0.004713774030097997
relu,lbfgs,13,0.001,0.43920456169994554,0.02924964555126071,208,3.6900487422943113,0.0029009342193603515,0.14152536308604807,0.0028121072431598775
relu,adam,13,0.001,0.46000352509234954,0.020440774136496868,34,6.603968238830566,0.00814962387084961,0.34253314846240296,0.0031675458822748056
relu,lbfgs,14,0.001,0.42319661783769214,0.026512038970210847,254,3.973858594894409,0.008492279052734374,0.20758601047476052,0.007805462742334387
relu,adam,14,0.001,0.45266801740088497,0.026351191806117717,102,7.854541015625,0.00849456787109375,0.9331708675126019,0.007145029196541601
relu,lbfgs,15,0.001,0.4220142366866947,0.025125994013867312,262,4.992181491851807,0.005242252349853515,0.4663726349720186,0.00434403035438011
relu,adam,15,0.001,0.4505722032234278,0.023047760771614138,128,10.319770002365113,0.003630542755126953,0.47291214615844207,0.0029440392191466282
relu,lbfgs,16,0.001,0.42871395935430145,0.030452198186738836,241,4.29424901008606,0.005227231979370117,0.15746503233852457,0.0026051815471670333
relu,adam,16,0.001,0.4507289517273329,0.03436932063480359,122,7.378938436508179,0.006085014343261719,0.7356424875848779,0.003346131167674512
relu,lbfgs,17,0.001,0.4232926417792018,0.031717600877014286,252,4.955854177474976,0.005259656906127929,0.1482623859427359,0.004362881567177945
relu,adam,17,0.001,0.4564305986722828,0.02275694844798085,74,9.873345136642456,0.0068570137023925785,0.6090683221203059,0.0035197386581324935
relu,lbfgs,18,0.001,0.4559775974071919,0.03384099393142934,78,4.630736351013184,0.006866168975830078,0.09648442452544535,0.0035275882992575323
relu,adam,18,0.001,0.44737417755626685,0.02690816266403934,151,9.66467809677124,0.008092880249023438,0.3905595060742578,0.003121253398586257
relu,lbfgs,19,0.001,0.4516846182640567,0.03253675142926733,110,4.977023124694824,0.006955003738403321,0.047190516280698994,0.004005124343104698
relu,adam,19,0.001,0.44679017056977904,0.02795322616891828,157,10.593776941299438,0.0076176166534423825,0.15889202827956805,0.0005008957166834175
relu,lbfgs,20,0.001,0.4135501812921617,0.039776930626511206,270,4.963975477218628,0.010459136962890626,0.17521517497358108,0.002925583159559629
relu,adam,20,0.001,0.43623085000378825,0.030111291793076294,221,10.63832426071167,0.008886051177978516,1.0479900933499844,0.006680918102833295
relu,lbfgs,21,0.001,0.4044153838703893,0.03016088139446828,291,6.70291919708252,0.005246782302856445,0.4100389759995535,0.004349409725426445
relu,adam,21,0.001,0.44598063141059363,0.022684103725746398,166,10.819283437728881,0.008127117156982422,1.2934119925141774,0.003139845620309198
relu,lbfgs,26,0.001,0.4044894384090047,0.03749187511362246,289,6.613998699188232,0.004494524002075196,0.4013021004813974,0.003969580688288509
relu,adam,26,0.001,0.4341527882372452,0.026984794287160628,237,9.5811279296875,0.008083677291870118,1.1125834914611927,0.003123557510431044
relu,lbfgs,30,0.001,0.4076789361210178,0.028671649253232484,276,7.743862915039062,0.00767827033996582,0.15193887792546554,0.0029623855247233005
relu,adam,30,0.001,0.44805150892127993,0.026135894567772204,148,9.87757067680359,0.00879969596862793,1.4088294989287462,0.00040169229192274405
relu,lbfgs,32,0.001,0.40334163163429915,0.033230227591617124,292,7.932901239395141,0.010883951187133789,0.30893685264177034,0.008685077831787107
relu,adam,32,0.001,0.4484040684971632,0.02694631407734099,145,8.91883568763733,0.010112571716308593,1.598919810455601,1.6093095142851144e-05
relu,lbfgs,41,0.001,0.3863314399777432,0.032268446092243705,306,10.022958850860595,0.012134838104248046,0.22565491770028065,0.0040191059063619805
relu,adam,41,0.001,0.447111367537674,0.0408206712444827,155,9.145878171920776,0.01050863265991211,1.549570593255967,0.0008220199020356776
relu,lbfgs,43,0.001,0.39419841962677926,0.02608097314578631,298,11.201242828369141,0.01525864601135254,0.886883358103291,0.010278464180036534
relu,adam,43,0.001,0.4432699514598418,0.029375182568016505,187,9.243139171600342,0.016647481918334962,1.1919066549768509,0.01199783686236622
relu,lbfgs,65,0.001,0.3830190056596843,0.03476504498179757,308,14.66745467185974,0.020276498794555665,0.20396249394428403,0.009094326346936275
relu,adam,65,0.001,0.4381530337063773,0.03128477720312859,212,11.960429382324218,0.013814640045166016,0.7096774490672646,0.004515554877293082
relu,lbfgs,1,0.01,0.2616096411859223,0.15292974678013785,315,0.49257855415344237,0.00041027069091796874,0.17503802737270507,0.0008205413818359375
relu,adam,1,0.01,-0.4321672117679225,0.02622409605183651,322,5.440733766555786,0.005238533020019531,0.15494091056757192,0.0035058959635156277
relu,lbfgs,2,0.01,0.46017010030304945,0.030352871121779583,26,1.626325750350952,0.002861785888671875,0.2956087892588818,0.0027178971020990813
relu,adam,2,0.01,0.44481668887628667,0.02986295761413717,181,5.944876194000244,0.002024126052856445,0.16343751781200347,0.0031250634922715213
relu,lbfgs,3,0.01,0.457620861292298,0.022134302495309743,59,1.8682019233703613,0.0030390262603759766,0.33911094670760594,0.003602055044402633
relu,adam,3,0.01,0.4577567978242623,0.027432608134182773,56,6.20771279335022,0.002428102493286133,0.26897885542694633,0.0029587178159522958
relu,lbfgs,4,0.01,0.45889349448669003,0.026314166515545166,47,1.7271892547607421,0.00485377311706543,0.330776672413481,0.0043412838158622
relu,adam,4,0.01,0.440557168041675,0.024560532918038086,199,6.302824878692627,0.006054830551147461,0.251064737430199,0.004224884036158364
relu,lbfgs,5,0.01,0.4573577790605647,0.02372680461751996,64,2.6533135414123534,0.0024288177490234377,0.10341460369863549,0.002955914902905987
relu,adam,5,0.01,0.43464165494943136,0.028726411227985006,228,6.855301856994629,0.005630111694335938,0.20031640362192182,0.00664466592791151
relu,lbfgs,6,0.01,0.46706607719677395,0.026672052696647408,8,2.5750808238983156,0.004040288925170899,0.1308986972094137,0.004948324877513816
relu,adam,6,0.01,0.46705335205652637,0.027841204008011294,10,6.531084060668945,0.003207969665527344,0.5266381814816072,0.0019334317635474922
relu,lbfgs,7,0.01,0.456593255809257,0.030227031760576343,72,3.1624941349029543,0.007809877395629883,0.1384469668199908,0.009782262437530942
relu,adam,7,0.01,0.45205410990262374,0.024542837426662523,108,8.31591362953186,0.008072233200073243,0.6018352816252752,0.007554230436315763
relu,lbfgs,8,0.01,0.4523084863712753,0.029942154577965716,107,3.404690408706665,0.003464365005493164,0.22207204080866785,0.0028243216496952155
relu,adam,8,0.01,0.4366980364865977,0.02838752894194948,219,6.776203393936157,0.006863975524902343,1.5337560493243279,0.00393991288837966
relu,lbfgs,9,0.01,0.45567549316004935,0.02233358448312765,79,3.5115087985992433,0.004033327102661133,0.2528395503693946,0.005104639118340869
relu,adam,9,0.01,0.45015950297757684,0.030867262646506466,133,8.197408485412598,0.0020185470581054687,0.24958677126955342,0.0031166593531007708
relu,lbfgs,10,0.01,0.4679695122724506,0.026040385097230702,3,3.270271635055542,0.0032500267028808595,0.09894788579697442,0.0035242817478960326
relu,adam,10,0.01,0.46020461129393897,0.02311009202611161,25,7.9734179973602295,0.0012258052825927734,0.11083204574378308,0.001000881406339684
relu,lbfgs,11,0.01,0.44597786819375757,0.030216771727526386,167,3.5515658378601076,0.005645847320556641,0.15401640359571042,0.00390173521630415
relu,adam,11,0.01,0.4556344118628325,0.023976610571011924,80,8.530439186096192,0.006200361251831055,0.05518158405505453,0.003601019164221188
relu,lbfgs,12,0.01,0.44434514772355255,0.02942383104601328,184,2.9322933673858644,0.006830549240112305,0.06223242690779111,0.003989141036208748
relu,adam,12,0.01,0.4590082070348685,0.022823961685631642,46,8.282835483551025,0.0008192062377929688,0.29858192587041493,0.0010033189216258973
relu,lbfgs,13,0.01,0.43965264527050607,0.031238469870011738,203,3.562666893005371,0.003421163558959961,0.16106961947500592,0.0043041762849735125
relu,adam,13,0.01,0.46002764122209766,0.022006087436786892,32,6.617816066741943,0.007717514038085937,0.37203551860587275,0.002875896727377233
relu,lbfgs,14,0.01,0.4227036059988115,0.027289801398136557,257,3.8240850448608397,0.003249788284301758,0.10647356928161568,0.0035016653627974585
relu,adam,14,0.01,0.454988449389055,0.030401965436728275,85,6.98568058013916,0.002887248992919922,0.8300900892242997,0.002816054573418284
relu,lbfgs,15,0.01,0.4216325148484136,0.025814839854335917,263,4.452485036849976,0.0036685943603515627,0.08656578466541182,0.0032355584771578245
relu,adam,15,0.01,0.4516757683096119,0.025000695892553257,111,10.047254991531371,0.010111713409423828,0.6952950567903832,0.0012739164741072135
relu,lbfgs,16,0.01,0.4279403162984271,0.03700155968182401,244,5.002187967300415,0.006469440460205078,0.45631917946473904,0.004494905074458519
relu,adam,16,0.01,0.4475075174926392,0.03278261600122969,150,8.360672807693481,0.0072612762451171875,0.7956588382353977,0.002730285732848935
relu,lbfgs,17,0.01,0.42214668841993896,0.030031899974427765,260,5.422062349319458,0.005861949920654297,0.30512095684009105,0.003495283065695583
relu,adam,17,0.01,0.45664271003748674,0.02576733320876804,70,10.184119033813477,0.0048697471618652345,0.47011317461047997,0.004355722535671329
