,param_activation,param_solver,param_hidden_layer_sizes,param_alpha,mean_test_score,std_test_score,rank_test_score,mean_fit_time,mean_score_time,std_fit_time,std_score_time
102,relu,lbfgs,8,0.1,0.14786000892692364,0.09766041609836776,73,13.19183119138082,0.013334353764851889,2.0700532161221012,0.013200168206305492
126,relu,lbfgs,8,1,0.08353063282762667,0.1181053130978747,84,10.67725682258606,0.004333813985188802,2.9663105301194688,0.000471314409210715
8,relu,lbfgs,9,1e-05,0.041964827782164704,0.05860897282238508,89,13.596705357233683,0.004000186920166016,3.224062270533669,2.0601719851200933e-06
32,relu,lbfgs,9,0.0001,-0.040235274835113057,0.10198120423662821,98,15.700059175491333,0.004001061121622722,0.09675547840409113,2.9736021254650284e-07
56,relu,lbfgs,9,0.001,0.04881414314162147,0.04762640393606109,87,12.682082017262777,0.00400090217590332,2.6323922811814797,1.6858739404357613e-06
80,relu,lbfgs,9,0.01,-0.5914972262904242,0.8625114564130869,115,13.705177625020346,0.003999789555867513,1.2837560676680009,4.052336624139774e-07
104,relu,lbfgs,9,0.1,-0.16611152509140062,0.13417720349324608,107,12.428332805633545,0.004000266393025716,4.649663875117156,3.164976080535233e-06
128,relu,lbfgs,9,1,-0.09591453848354174,0.06091919947280394,105,11.589176893234253,0.003667434056599935,3.507351181097741,0.00047294640015012465
12,relu,lbfgs,11,1e-05,-0.07512630948722077,0.0301020767927397,104,16.368895769119263,0.004335641860961914,1.7203443741865858,0.00047120258063725257
36,relu,lbfgs,11,0.0001,-0.0546942716798123,0.13410173379163734,101,19.037239869435627,0.0049991607666015625,0.8711068625217603,7.786718186642895e-07
60,relu,lbfgs,11,0.001,-0.05734858212789288,0.008830569717331925,102,17.760239362716675,0.0039980411529541016,0.9880260612215602,1.877309769156411e-06
84,relu,lbfgs,11,0.01,-0.10944172820790854,0.08872649107308388,106,18.439013401667278,0.003999789555867513,0.3170837526970232,4.777634418865565e-06
108,relu,lbfgs,11,0.1,-0.04556208847874773,0.09980241303063926,100,18.081878582636516,0.0043341318766276045,0.7642355867384667,0.0004721021132045682
132,relu,lbfgs,11,1,-0.060014273026169386,0.04338601765471706,103,18.718140363693237,0.004332542419433594,0.20796117669297998,0.00046884785749488233
14,relu,lbfgs,14,1e-05,-0.43273940183192533,0.08020070608142753,113,20.93238663673401,0.004666328430175781,0.6218076607778754,0.00047069701054032963
38,relu,lbfgs,14,0.0001,-0.3997173190484891,0.07368657909920416,111,20.48403573036194,0.004327535629272461,0.48683668194846974,0.0004736096108621421
62,relu,lbfgs,14,0.001,-0.34148879669598803,0.08832398590195308,109,19.66861605644226,0.0046651363372802734,0.1391290066479887,0.00047002310584571785
86,relu,lbfgs,14,0.01,-0.3295388585653636,0.059074033945606806,108,19.433240095774334,0.004000266393025716,0.960024197507658,4.899036091938795e-07
110,relu,lbfgs,14,0.1,-0.41265686564957943,0.08741667571149177,112,19.88075049718221,0.004334370295206706,0.6767204003103205,0.00047226952663482016
134,relu,lbfgs,14,1,-0.3493514834201706,0.1072506305382547,110,20.187044541041057,0.003999630610148112,0.3234999331342818,8.104673248279548e-07
16,relu,lbfgs,18,1e-05,-0.5411384065447371,0.2556395218277686,114,23.464824597040813,0.004667917887369792,0.8186186753516914,0.0004714831070310132
40,relu,lbfgs,18,0.0001,-1.1472272690826302,0.537476967049851,123,23.22209898630778,0.0043337345123291016,0.12926367400294522,0.0004710341846080385
64,relu,lbfgs,18,0.001,-0.9073034328285295,0.46449579031746674,117,22.391416708628338,0.0043337345123291016,0.3280800003197387,0.0004703646302023766
88,relu,lbfgs,18,0.01,-0.8389927685706398,0.2819683302144083,116,22.801334857940674,0.004333972930908203,0.26582301859422847,0.00047204506458057644
112,relu,lbfgs,18,0.1,-0.9886553004959974,0.5896136816604738,119,22.933238824208576,0.004001776377360026,0.41619000951765084,1.1069288474070327e-06
136,relu,lbfgs,18,1,-0.9950995102959256,0.1583201761412349,120,22.911762952804565,0.004668792088826497,0.43652609393555625,0.00047227048953177124
18,relu,lbfgs,19,1e-05,-1.1511150072017962,0.2994459634421385,124,25.475354194641113,0.004667599995930989,0.46410354247026026,0.0004715961413898423
42,relu,lbfgs,19,0.0001,-1.0734730553271898,0.1548548883281813,121,24.529783010482788,0.004665454228719075,0.7052001312481063,0.0004695761233139623
66,relu,lbfgs,19,0.001,-1.1097555842748403,0.3210912814882397,122,24.030524094899494,0.004335482915242513,0.37599843251714854,0.00047199293344923925
90,relu,lbfgs,19,0.01,-1.2642514390684416,0.20084416326441215,125,23.676042477289837,0.004335562388102214,0.06062654562215583,0.00047513596072718586
114,relu,lbfgs,19,0.1,-0.9130483008903222,0.09810681376369214,118,24.192495584487915,0.005001544952392578,0.4773046145387874,0.0008144941420323667
138,relu,lbfgs,19,1,-1.4311645222691383,0.4667046639395166,126,23.882161140441895,0.005001465479532878,0.28084044029677535,2.9736021254650284e-07
20,relu,lbfgs,26,1e-05,-1.6231107093485517,0.23568536614654137,129,28.24936540921529,0.004666884740193685,0.24781450711332825,0.0004702465989589376
44,relu,lbfgs,26,0.0001,-1.8228317174012567,0.16011058945554493,133,30.31364568074544,0.005000909169514974,1.1586611738048602,1.0721474936192864e-06
