season,player_name,fanPts,complete_pass,fumble,incomplete_pass,interception,no_huddle,pass_attempt,pass_touchdown,qb_dropback,qb_hit,rush_attempt,rush_touchdown,shotgun,tackled_for_loss,touchdown,air_yards,yards_after_catch,yards_gained,rec_yards,rush_yards,fanPts-1,complete_pass-1,fumble-1,incomplete_pass-1,interception-1,no_huddle-1,pass_attempt-1,pass_touchdown-1,qb_dropback-1,qb_hit-1,rush_attempt-1,rush_touchdown-1,shotgun-1,tackled_for_loss-1,touchdown-1,air_yards-1,yards_after_catch-1,yards_gained-1,rec_yards-1,rush_yards-1,fanPts-2,complete_pass-2,fumble-2,incomplete_pass-2,interception-2,no_huddle-2,pass_attempt-2,pass_touchdown-2,qb_dropback-2,qb_hit-2,rush_attempt-2,rush_touchdown-2,shotgun-2,tackled_for_loss-2,touchdown-2,air_yards-2,yards_after_catch-2,yards_gained-2,rec_yards-2,rush_yards-2,fanPts-3,complete_pass-3,fumble-3,incomplete_pass-3,interception-3,no_huddle-3,pass_attempt-3,pass_touchdown-3,qb_dropback-3,qb_hit-3,rush_attempt-3,rush_touchdown-3,shotgun-3,tackled_for_loss-3,touchdown-3,air_yards-3,yards_after_catch-3,yards_gained-3,rec_yards-3,rush_yards-3
2007,J.Jenkins,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,J.Johnson,11.7,6.0,0.0,1.0,0.0,1.0,7.0,1.0,7.0,2.0,7.0,0.0,1.0,0.0,1.0,30.0,20.0,57.0,32.0,25.0,15.3,6.0,0.0,3.0,0.0,2.0,9.0,0.0,9.0,2.0,15.0,1.0,0.0,0.0,1.0,16.0,34.0,93.0,37.0,56.0,21.9,12.0,2.0,6.0,1.0,5.0,19.0,3.0,19.0,0.0,8.0,0.0,1.0,2.0,3.0,0.0,0.0,79.0,65.0,14.0,9.8,16.0,1.0,2.0,0.0,0.0,18.0,1.0,18.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,53.0,5.0
2007,J.Jones,182.1,88.0,4.0,46.0,3.0,6.0,137.0,2.0,137.0,4.0,172.0,2.0,92.0,19.0,4.0,1035.0,548.0,1661.0,1070.0,591.0,172.6,17.0,1.0,9.0,2.0,0.0,28.0,1.0,27.0,4.0,289.0,4.0,12.0,28.0,5.0,146.0,194.0,1446.0,250.0,1196.0,142.9,35.0,4.0,10.0,1.0,0.0,46.0,0.0,46.0,0.0,257.0,5.0,5.0,29.0,5.0,0.0,0.0,1209.0,216.0,993.0,128.8,17.0,3.0,9.0,0.0,0.0,26.0,0.0,26.0,0.0,197.0,7.0,4.0,29.0,7.0,0.0,0.0,928.0,109.0,819.0
2007,J.Jurevicius,83.6,50.0,1.0,28.0,3.0,1.0,82.0,3.0,82.0,1.0,0.0,0.0,34.0,0.0,4.0,711.0,243.0,616.0,616.0,0.0,67.5,40.0,0.0,21.0,4.0,2.0,65.0,3.0,65.0,3.0,0.0,0.0,25.0,0.0,3.0,568.0,168.0,495.0,495.0,0.0,140.4,62.0,1.0,36.0,0.0,2.0,98.0,10.0,98.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,824.0,824.0,0.0,45.3,27.0,0.0,9.0,1.0,0.0,37.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,333.0,333.0,0.0
2007,J.King,44.6,44.0,3.0,31.0,2.0,5.0,77.0,2.0,77.0,4.0,0.0,0.0,22.0,0.0,2.0,482.0,128.0,386.0,386.0,0.0,6.1,1.0,0.0,3.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,18.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,J.Kitna,-2.8,1.0,5.0,0.0,0.0,1.0,1.0,0.0,14.0,0.0,27.0,0.0,8.0,1.0,0.0,-7.0,16.0,72.0,9.0,63.0,21.6,0.0,3.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,34.0,2.0,8.0,1.0,2.0,0.0,0.0,156.0,0.0,156.0,3.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,39.0,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0
2007,J.Kleinsasser,10.3,4.0,0.0,5.0,1.0,0.0,10.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,39.0,18.0,43.0,43.0,0.0,4.7,7.0,0.0,8.0,1.0,0.0,16.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,95.0,18.0,47.0,47.0,0.0,15.100000000000001,22.0,1.0,6.0,0.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,171.0,171.0,0.0,2.4,2.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0
2007,J.Klopfenstein,9.7,2.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,23.0,37.0,37.0,0.0,28.6,20.0,0.0,14.0,0.0,0.0,34.0,1.0,34.0,2.0,0.0,0.0,13.0,0.0,1.0,300.0,40.0,226.0,226.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,J.Kowalewski,7.8,5.0,0.0,4.0,0.0,0.0,9.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,35.0,9.0,18.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,J.Kuhn,0.7,2.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,7.0,7.0,0.0,3.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,8.0,33.0,15.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,J.Lewis,213.1,30.0,4.0,8.0,1.0,1.0,39.0,2.0,39.0,5.0,299.0,9.0,2.0,18.0,11.0,-3.0,223.0,1551.0,248.0,1303.0,178.4,21.0,4.0,9.0,0.0,1.0,30.0,0.0,30.0,4.0,327.0,9.0,4.0,23.0,9.0,17.0,133.0,1324.0,139.0,1185.0,119.69999999999999,32.0,7.0,12.0,0.0,2.0,44.0,1.0,44.0,0.0,269.0,3.0,16.0,32.0,4.0,0.0,0.0,1097.0,191.0,906.0,150.6,11.0,2.0,2.0,0.0,0.0,13.0,0.0,13.0,0.0,235.0,7.0,2.0,22.0,7.0,0.0,0.0,1126.0,120.0,1006.0
2007,J.Lorenzen,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,J.Losman,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,6.0,1.0,0.0,0.0,0.0,110.0,0.0,110.0,8.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,38.0,1.0,9.0,3.0,1.0,0.0,0.0,140.0,0.0,140.0,11.2,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,32.0,0.0,10.0,2.0,0.0,0.0,0.0,152.0,2.0,152.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
2007,J.Madsen,16.2,8.0,0.0,4.0,0.0,0.0,12.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,1.0,93.0,39.0,102.0,102.0,0.0,20.6,11.0,0.0,6.0,2.0,1.0,19.0,1.0,19.0,1.0,0.0,0.0,2.0,0.0,1.0,170.0,45.0,146.0,146.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,J.Martin,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,,,,,,,,,,,,,,,,,,,,,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,5.0,0.0,0.0,0.0,6.0,0.0,6.0,-0.5,4.0,1.0,3.0,1.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0
2007,J.Mathis,1.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,15.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,12.5,5.0,0.0,8.0,0.0,0.0,13.0,1.0,13.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,65.0,65.0,0.0,,,,,,,,,,,,,,,,,,,,
2007,J.McCareins,23.2,19.0,0.0,25.0,2.0,11.0,46.0,0.0,46.0,4.0,0.0,0.0,38.0,0.0,0.0,544.0,38.0,232.0,232.0,0.0,49.6,25.0,0.0,15.0,5.0,21.0,45.0,1.0,45.0,4.0,0.0,0.0,17.0,0.0,2.0,666.0,99.0,376.0,376.0,0.0,84.1,43.0,0.0,54.0,5.0,2.0,102.0,2.0,102.0,0.0,1.0,0.0,15.0,0.0,2.0,0.0,0.0,721.0,713.0,8.0,115.4,69.0,1.0,43.0,2.0,0.0,114.0,4.0,114.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,934.0,939.0,-5.0
2007,J.McCown,4.4,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,28.0,0.0,9.0,0.0,0.0,0.0,0.0,144.0,0.0,144.0,1.5,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,10.0,15.0,15.0,0.0,9.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,139.0,0.0,139.0,20.9,1.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,37.0,2.0,5.0,1.0,2.0,0.0,0.0,109.0,-5.0,114.0
2007,J.McGraw,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,J.McKie,9.0,9.0,1.0,6.0,0.0,0.0,15.0,0.0,15.0,3.0,6.0,1.0,0.0,0.0,1.0,7.0,40.0,50.0,33.0,17.0,19.6,31.0,0.0,17.0,0.0,0.0,48.0,0.0,48.0,5.0,8.0,0.0,0.0,1.0,0.0,36.0,148.0,196.0,178.0,18.0,10.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,40.0,15.0,25.0,19.1,13.0,0.0,4.0,0.0,0.0,17.0,2.0,17.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,71.0,70.0,1.0
2007,J.Norwood,95.2,28.0,0.0,10.0,1.0,0.0,39.0,0.0,39.0,2.0,102.0,1.0,31.0,10.0,1.0,39.0,282.0,892.0,277.0,615.0,85.5,13.0,0.0,3.0,0.0,0.0,16.0,0.0,16.0,1.0,99.0,2.0,21.0,8.0,2.0,22.0,85.0,735.0,102.0,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,J.O'Sullivan,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,-10.0,0.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
2007,J.Owens,1.3,2.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,13.0,13.0,0.0,6.5,5.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,26.0,65.0,65.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,J.Peelle,34.8,29.0,0.0,18.0,0.0,3.0,47.0,2.0,47.0,6.0,0.0,0.0,8.0,0.0,2.0,163.0,144.0,228.0,228.0,0.0,17.6,16.0,0.0,2.0,0.0,2.0,18.0,1.0,18.0,3.0,0.0,0.0,5.0,0.0,1.0,57.0,69.0,116.0,116.0,0.0,9.8,11.0,0.0,9.0,0.0,0.0,20.0,1.0,20.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,38.0,38.0,0.0,21.8,13.0,1.0,9.0,2.0,0.0,24.0,2.0,24.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,118.0,118.0,0.0
2007,J.Pociask,0.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,J.Porter,106.5,44.0,0.0,50.0,9.0,1.0,103.0,6.0,101.0,4.0,0.0,0.0,33.0,0.0,6.0,1401.0,158.0,705.0,705.0,0.0,1.9,1.0,0.0,2.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,19.0,19.0,0.0,139.4,76.0,1.0,60.0,6.0,1.0,143.0,5.0,143.0,0.0,1.0,0.0,8.0,1.0,8.0,0.0,0.0,934.0,942.0,-8.0,155.4,64.0,2.0,64.0,8.0,3.0,137.0,9.0,136.0,0.0,1.0,0.0,7.0,1.0,10.0,0.0,0.0,994.0,998.0,-4.0
2007,J.Putzier,9.9,6.0,0.0,3.0,1.0,0.0,10.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,60.0,17.0,39.0,39.0,0.0,12.5,13.0,0.0,9.0,0.0,0.0,22.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,129.0,73.0,125.0,125.0,0.0,55.5,44.0,1.0,22.0,1.0,0.0,68.0,0.0,67.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,575.0,575.0,0.0,81.9,39.0,0.0,17.0,3.0,0.0,59.0,3.0,59.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,0.0,639.0,639.0,0.0
2007,J.Reed,64.8,51.0,0.0,33.0,3.0,2.0,87.0,0.0,86.0,9.0,4.0,0.0,49.0,1.0,1.0,673.0,194.0,588.0,578.0,10.0,50.3,34.0,2.0,12.0,2.0,0.0,48.0,2.0,48.0,3.0,4.0,0.0,29.0,1.0,2.0,414.0,146.0,423.0,410.0,13.0,55.8,32.0,0.0,19.0,2.0,2.0,53.0,2.0,53.0,0.0,1.0,0.0,34.0,1.0,2.0,0.0,0.0,438.0,441.0,-3.0,15.2,16.0,0.0,20.0,0.0,2.0,36.0,0.0,36.0,0.0,2.0,0.0,16.0,1.0,0.0,0.0,0.0,152.0,153.0,-1.0
2007,J.Russell,-3.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,J.Ryan,-1.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-11.0,0.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,J.Shockey,98.5,57.0,0.0,30.0,6.0,6.0,93.0,3.0,93.0,5.0,1.0,0.0,46.0,0.0,6.0,757.0,235.0,625.0,619.0,6.0,106.8,69.0,0.0,50.0,2.0,3.0,121.0,7.0,120.0,5.0,0.0,0.0,64.0,0.0,7.0,958.0,203.0,648.0,648.0,0.0,136.3,68.0,0.0,56.0,4.0,3.0,129.0,7.0,129.0,0.0,0.0,0.0,53.0,0.0,7.0,0.0,0.0,943.0,943.0,0.0,100.6,61.0,1.0,34.0,2.0,2.0,97.0,6.0,97.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,666.0,666.0,0.0
2007,J.Snelling,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,2.0,1.0,0.0,0.0,43.0,0.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,J.Sorgi,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
2007,J.St.Clair,6.2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,J.Stevens,43.4,19.0,0.0,3.0,0.0,0.0,22.0,4.0,22.0,2.0,0.0,0.0,7.0,0.0,4.0,149.0,71.0,194.0,194.0,0.0,66.8,29.0,1.0,28.0,1.0,0.0,59.0,6.0,58.0,4.0,0.0,0.0,1.0,0.0,6.0,539.0,81.0,328.0,328.0,0.0,107.8,56.0,0.0,24.0,4.0,3.0,84.0,7.0,83.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,658.0,658.0,0.0,54.7,32.0,0.0,12.0,4.0,0.0,49.0,3.0,47.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,367.0,367.0,0.0
2007,J.Taylor,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,6.0,0.0,11.0,0.0,0.0,17.0,0.0,17.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,138.0,146.0,-8.0
2007,J.Thrash,22.7,9.0,0.0,8.0,1.0,1.0,18.0,2.0,18.0,1.0,0.0,0.0,3.0,0.0,2.0,302.0,30.0,107.0,107.0,0.0,21.1,12.0,0.0,8.0,0.0,1.0,20.0,1.0,20.0,2.0,0.0,0.0,4.0,0.0,1.0,248.0,17.0,151.0,151.0,0.0,26.7,15.0,0.0,16.0,3.0,0.0,34.0,0.0,34.0,0.0,1.0,0.0,19.0,0.0,1.0,0.0,0.0,207.0,199.0,8.0,20.3,17.0,0.0,4.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,203.0,0.0
2007,J.Tuman,6.9,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,9.0,0.0,13.3,7.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,42.0,31.0,73.0,73.0,0.0,8.5,5.0,0.0,3.0,1.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0,33.7,10.0,0.0,11.0,3.0,0.0,24.0,3.0,24.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,97.0,97.0,0.0
2007,J.Urban,50.9,22.0,0.0,14.0,2.0,4.0,38.0,2.0,38.0,4.0,0.0,0.0,20.0,0.0,3.0,482.0,89.0,329.0,329.0,0.0,,,,,,,,,,,,,,,,,,,,,15.1,7.0,0.0,3.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,151.0,0.0,15.7,6.0,1.0,2.0,1.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,117.0,117.0,0.0
2007,J.Walker,32.4,26.0,1.0,21.0,3.0,2.0,51.0,0.0,51.0,2.0,2.0,0.0,26.0,2.0,1.0,450.0,117.0,284.0,287.0,-3.0,172.7,69.0,1.0,54.0,3.0,0.0,126.0,8.0,126.0,6.0,9.0,1.0,30.0,3.0,9.0,1681.0,329.0,1207.0,1084.0,123.0,2.7,4.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,214.9,91.0,2.0,51.0,7.0,1.0,149.0,12.0,149.0,0.0,0.0,0.0,27.0,0.0,13.0,0.0,0.0,1409.0,1409.0,0.0
2007,J.Webb,36.0,28.0,1.0,28.0,2.0,0.0,58.0,1.0,58.0,5.0,1.0,0.0,25.0,0.0,1.0,593.0,98.0,320.0,315.0,5.0,2.3,3.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,23.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,J.Witten,168.6,103.0,1.0,43.0,3.0,7.0,149.0,7.0,148.0,10.0,0.0,0.0,72.0,0.0,8.0,1262.0,415.0,1226.0,1226.0,0.0,89.1,67.0,2.0,24.0,4.0,0.0,95.0,1.0,95.0,2.0,0.0,0.0,25.0,0.0,2.0,845.0,250.0,811.0,811.0,0.0,111.7,66.0,0.0,22.0,1.0,0.0,89.0,6.0,89.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,757.0,757.0,0.0,136.2,87.0,2.0,33.0,2.0,0.0,123.0,6.0,122.0,0.0,0.0,0.0,13.0,0.0,7.0,0.0,0.0,982.0,982.0,0.0
2007,J.Wright,54.9,24.0,1.0,11.0,2.0,0.0,37.0,0.0,37.0,0.0,60.0,1.0,26.0,5.0,1.0,108.0,179.0,509.0,232.0,277.0,25.1,6.0,1.0,5.0,0.0,0.0,11.0,0.0,11.0,4.0,62.0,0.0,4.0,8.0,0.0,15.0,87.0,271.0,82.0,189.0,10.2,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,11.0,1.0,2.0,2.0,1.0,0.0,0.0,42.0,15.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
2007,K.Boller,8.9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,13.0,0.0,19.0,0.0,7.0,0.0,0.0,14.0,0.0,89.0,0.0,89.0,-2.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,22.0,0.0,4.0,1.0,0.0,0.0,0.0,34.0,0.0,34.0,10.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,1.0,3.0,2.0,1.0,0.0,0.0,66.0,0.0,66.0,16.9,0.0,4.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,53.0,1.0,6.0,0.0,1.0,0.0,0.0,189.0,0.0,189.0
2007,K.Boss,32.8,14.0,0.0,12.0,0.0,3.0,26.0,2.0,26.0,0.0,0.0,0.0,13.0,0.0,2.0,274.0,71.0,208.0,208.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,K.Brady,20.5,11.0,0.0,7.0,1.0,3.0,19.0,2.0,18.0,1.0,0.0,0.0,13.0,0.0,2.0,113.0,33.0,85.0,85.0,0.0,3.7,5.0,0.0,3.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,14.0,37.0,37.0,0.0,15.8,19.0,3.0,9.0,0.0,0.0,28.0,1.0,28.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,158.0,158.0,0.0,16.3,14.0,0.0,9.0,0.0,0.0,23.0,1.0,23.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,103.0,103.0,0.0
2007,K.Clemens,15.100000000000001,0.0,1.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,27.0,1.0,12.0,1.0,1.0,0.0,0.0,111.0,0.0,111.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,K.Colbert,30.6,31.0,1.0,33.0,4.0,2.0,68.0,0.0,66.0,0.0,0.0,0.0,21.0,0.0,0.0,680.0,101.0,326.0,326.0,0.0,5.6,5.0,0.0,6.0,1.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,93.0,21.0,56.0,56.0,0.0,42.8,28.0,1.0,31.0,4.0,1.0,63.0,2.0,63.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,328.0,322.0,6.0,109.6,47.0,1.0,42.0,3.0,0.0,93.0,5.0,93.0,0.0,0.0,0.0,28.0,0.0,6.0,0.0,0.0,756.0,756.0,0.0
2007,K.Collins,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,,,,,,,,,,,,,,,,,,,,,3.8000000000000007,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1.0,1.0,0.0,0.0,38.0,0.0,38.0,-2.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0
