,param_activation,param_solver,param_hidden_layer_sizes,param_alpha,mean_test_score,std_test_score,rank_test_score,mean_fit_time,mean_score_time,std_fit_time,std_score_time
36,relu,adam,12,0.0001,0.46248486548278295,0.0221507132377533,108,6.34527587890625,0.005401325225830078,0.12319768154737043,0.0004911898941730281
62,relu,adam,12,0.001,0.462687263097754,0.02218274732288653,103,7.950718688964844,0.0059986114501953125,0.104653198719359,0.0006315072795579898
88,relu,adam,12,0.01,0.4626641401752833,0.022099905957708284,106,7.89712872505188,0.006000089645385742,0.12893329985137603,1.3266017668956333e-06
114,relu,adam,12,0.1,0.46268198033963504,0.02204487429580335,105,7.792962980270386,0.006823968887329101,0.12255082726938456,0.0016428496112160956
140,relu,adam,12,1,0.46268388359886925,0.02208305032023229,104,7.961857700347901,0.007201337814331054,0.3628531314867852,0.003917795187979212
11,relu,adam,13,1e-05,0.46611636880749,0.025733233870108046,67,10.214064836502075,0.007804393768310547,0.11421767609879663,0.0011643036990183293
37,relu,adam,13,0.0001,0.46604444188634586,0.0258241478768257,70,7.00132269859314,0.00600285530090332,0.0981246237454896,0.001094843944301369
63,relu,adam,13,0.001,0.46604502415800564,0.02530374687501168,69,8.783070850372315,0.009801197052001952,0.13326160981788288,0.006616918213416754
89,relu,adam,13,0.01,0.4662124726916411,0.025674117949071918,61,8.698006772994995,0.006401920318603515,0.105950361749931,0.0004896712866811653
115,relu,adam,13,0.1,0.46594359546019026,0.02573237409577025,72,8.724331760406494,0.006401538848876953,0.1770771769688283,0.0004904705379724042
141,relu,adam,13,1,0.4660635252814136,0.026754331434494613,68,9.460469961166382,0.0065972328186035155,0.42738513283882407,0.0007996999771680354
12,relu,adam,14,1e-05,0.46044195331646093,0.02596181780442939,118,10.707400608062745,0.0078012943267822266,0.1389508211930605,0.00040138714869524824
38,relu,adam,14,0.0001,0.4604426522099273,0.025962244874907503,117,7.173615264892578,0.0054012775421142575,0.05733682085180276,0.0004887923856656592
64,relu,adam,14,0.001,0.46042238604646235,0.02595568075363857,120,9.05820960998535,0.006802654266357422,0.07773907562184484,0.0007478518344827239
90,relu,adam,14,0.01,0.46043272338153585,0.02597060668693652,119,9.232418775558472,0.009497117996215821,0.33755862503377126,0.004777091472815447
116,relu,adam,14,0.1,0.46047742436158734,0.02591483530608672,116,9.041447019577026,0.009002065658569336,0.10092775260947884,0.004515263926305902
142,relu,adam,14,1,0.4604857491092572,0.025963780651389927,115,9.717263746261597,0.007000970840454102,0.34074608342315704,0.0020957155161937316
13,relu,adam,15,1e-05,0.46421234934417444,0.025485042561332234,94,10.717321681976319,0.0076007843017578125,0.27307285693024425,0.0004910521980203427
39,relu,adam,15,0.0001,0.4642123967914308,0.025485037130721675,93,7.710468864440918,0.006198453903198242,0.3730066754360588,0.0004012462259375349
65,relu,adam,15,0.001,0.4642139263370436,0.025499107944706955,92,9.467611980438232,0.008403968811035157,0.13231246692512186,0.0014972748680351202
91,relu,adam,15,0.01,0.4642360317672045,0.025487542555635186,91,9.72972559928894,0.00880131721496582,0.20237816083578067,0.005115061891262798
117,relu,adam,15,0.1,0.4642505676823201,0.025474616173828683,90,9.634868240356445,0.00740199089050293,0.10586846704378106,0.0013561870162344851
143,relu,adam,15,1,0.4643317263879245,0.025377896092721366,89,9.41193766593933,0.014000034332275391,0.20067949663659207,0.009186982284484285
