,param_activation,param_solver,param_hidden_layer_sizes,param_alpha,mean_test_score,std_test_score,rank_test_score,mean_fit_time,mean_score_time,std_fit_time,std_score_time
56,relu,lbfgs,9,0.001,-0.4082734847537636,0.4943636933815903,103,21.498601118723553,0.00700076421101888,1.2563209187998767,4.052336624139774e-07
80,relu,lbfgs,9,0.01,-0.277749823477021,0.08508036902935637,100,17.74756630261739,0.013000726699829102,2.008012853316058,0.0024494098238714477
104,relu,lbfgs,9,0.1,-0.1552322136924292,0.45740185227327845,97,19.53772783279419,0.008667071660359701,2.133327171222838,0.0023567959126062736
128,relu,lbfgs,9,1,-0.15806647794131387,0.07338132516518195,98,15.578921794891357,0.007334709167480469,6.853259207703122,0.00047406919091658043
10,relu,lbfgs,11,1e-05,-0.6433138964478585,0.1465176656834496,111,15.59573777516683,0.010840415954589844,6.119007015222912,0.0027274538651011634
34,relu,lbfgs,11,0.0001,-0.601149212550692,0.1968094268322054,110,22.885096391042072,0.007001241048177083,0.2828884333519352,0.0008179949385378648
58,relu,lbfgs,11,0.001,-0.38978675128238693,0.17324440761307205,102,21.99410613377889,0.00733176867167155,3.8199737036651715,0.0004692352768430734
82,relu,lbfgs,11,0.01,-0.8392977372141566,0.3584788021590348,114,22.086159626642864,0.007670879364013672,2.2306701048217255,0.000941055558398232
106,relu,lbfgs,11,0.1,-0.4447954685230812,0.10237818075603836,106,18.08009107907613,0.010335683822631836,3.1603638500564153,0.0040276860648219785
130,relu,lbfgs,11,1,-0.18616948468394723,0.1792423980328963,99,21.795985142389934,0.007665475209554036,3.6302859269581305,0.00047041624361515884
14,relu,lbfgs,14,1e-05,-0.42133736825736495,0.21274608491950092,104,30.082538604736328,0.008001248041788736,1.3818591347954399,0.0008150755010768305
38,relu,lbfgs,14,0.0001,-0.7795904413841424,0.43554901414437786,113,29.086755832036335,0.008000930150349935,0.7640556276992423,0.0008167310297061159
62,relu,lbfgs,14,0.001,-0.506030177160888,0.05198545634056825,107,29.355971733729046,0.007335344950358073,1.0792472146575938,0.000469574670680305
86,relu,lbfgs,14,0.01,-0.5168103799601785,0.34328510179949384,108,29.47502899169922,0.010002056757609049,1.0468817662350622,0.0016355028684336868
110,relu,lbfgs,14,0.1,-0.6589449697290685,0.45708670482281905,112,29.067378123601276,0.008001168568929037,0.6082002573201483,7.867411722033552e-07
134,relu,lbfgs,14,1,-0.5692758436675024,0.07433659010001889,109,28.888569116592407,0.021336873372395832,0.5644371022916626,0.0073199017737937315
16,relu,lbfgs,19,1e-05,-1.2019560431174654,0.12707616115677986,117,34.40339231491089,0.009001731872558594,0.5347108256042529,0.0008168267377788396
40,relu,lbfgs,19,0.0001,-2.2273459490823826,0.379526872315949,128,33.836745262145996,0.013667662938435873,0.8759707601307865,0.006016407650491647
64,relu,lbfgs,19,0.001,-1.5690398014209161,0.5873921779585181,123,34.08028507232666,0.009666999181111654,0.42809686128445573,0.00047176421633777734
88,relu,lbfgs,19,0.01,-1.0655731789273621,0.07543316030130515,115,34.5826362768809,0.01900140444437663,0.18203829162502594,0.012833649621884512
