,param_activation,param_solver,param_hidden_layer_sizes,param_alpha,mean_test_score,std_test_score,rank_test_score,mean_fit_time,mean_score_time,std_fit_time,std_score_time
7,relu,adam,4,1e-05,0.3937562920027169,0.05044815706525801,33,17.523131291071575,0.010416428248087565,0.2314274690077419,0.007365527127783902
25,relu,adam,4,0.0001,0.393584578124393,0.050577857487065225,34,21.577563365300495,0.0,0.2174488102865006,0.0
43,relu,adam,4,0.001,0.39380424384445795,0.05048507739424396,32,20.335768063863117,0.0,0.44268507876613533,0.0
61,relu,adam,4,0.01,0.39315870391343993,0.05142699974127804,35,20.511460224787395,0.010419686635335287,0.21330337173795233,0.0073678311702654025
79,relu,adam,4,0.1,0.3928047823982988,0.05123374283335501,36,20.35258372624715,0.0,0.23384478643158987,0.0
97,relu,adam,4,1,0.3943558375572032,0.051658146072504525,31,20.59835394223531,0.0,0.12970867370385802,0.0
11,relu,adam,6,1e-05,0.441798622159981,0.02392800369610362,9,19.283719698588055,0.005209922790527344,3.2575250380339273,0.007367943469280451
29,relu,adam,6,0.0001,0.4417674994510746,0.023941359174640922,10,19.358667532602947,0.006211996078491211,3.1239181447382682,0.006771961570474835
47,relu,adam,6,0.001,0.4402213469282308,0.025623853483515965,12,20.13399640719096,0.0,1.651200819099518,0.0
65,relu,adam,6,0.01,0.4471097275952891,0.022498219102088813,7,17.881766080856323,0.010420560836791992,3.4317526670942904,0.007368449340107533
83,relu,adam,6,0.1,0.4426699761892621,0.023242566429681494,8,18.594049215316772,0.0,2.82678307363629,0.0
101,relu,adam,6,1,0.4403417824760758,0.025643885835245822,11,19.40823785463969,0.0052080949147542315,1.5895558408376391,0.007365358462571784
13,relu,adam,8,1e-05,0.40867304424907896,0.05620249984230403,26,23.36430589358012,0.0,1.8244953519559544,0.0
31,relu,adam,8,0.0001,0.40866388268897563,0.05615393424663059,27,23.516988674799602,0.005208889643351237,2.049941089305221,0.0073664823785320735
49,relu,adam,8,0.001,0.4085299051023714,0.05634981880614716,28,22.586033582687378,0.01041881243387858,2.0387833444298904,0.007367213001706529
67,relu,adam,8,0.01,0.40980892818016984,0.05609345697042846,25,22.349814891815186,0.005209604899088542,1.4466519504132174,0.007367493902896334
85,relu,adam,8,0.1,0.39629307252867446,0.052633288031883815,30,23.006027619043987,0.0,0.1450639954862329,0.0
103,relu,adam,8,1,0.4084930615854265,0.05523275614330867,29,22.123884598414104,0.0,1.5952728270505716,0.0
9,relu,adam,38,1e-05,0.3012936073966479,0.013989572343634904,47,33.33013073603312,0.0,2.9151500188196318,0.0
27,relu,adam,38,0.0001,0.3019007882312879,0.014494473139381542,46,35.41899053255717,0.006542285283406575,1.8822364168063883,0.00662726867335008
45,relu,adam,38,0.001,0.29467181782585256,0.006544260487668217,50,36.45158020655314,0.0,1.4055392009076486,0.0
63,relu,adam,38,0.01,0.3011440749990647,0.013865891036303434,48,36.526899576187134,0.012754599253336588,2.325015791865302,0.004067957623637932
81,relu,adam,38,0.1,0.32039175563365335,0.03220623094782177,43,35.809451500574745,0.010419925053914389,1.4906154292850946,0.007367999681151185
99,relu,adam,38,1,0.32200747900142856,0.04223361331756219,42,32.75669654210409,0.005209048589070638,3.3019539708960717,0.007366707161724132
