fanPts,rush_attempt,rush_touchdown,tackled_for_loss,yards_gained,fumble,touchdown,complete_pass,pass_attempt,pass_touchdown,air_yards,yards_after_catch,qb_dropback,qb_hit,qb_scramble,sack,fanPts-1,rush_attempt-1,rush_touchdown-1,tackled_for_loss-1,yards_gained-1,fumble-1,touchdown-1,complete_pass-1,pass_attempt-1,pass_touchdown-1,air_yards-1,yards_after_catch-1,qb_dropback-1,qb_hit-1,qb_scramble-1,sack-1,fanPts-2,rush_attempt-2,rush_touchdown-2,tackled_for_loss-2,yards_gained-2,fumble-2,touchdown-2,complete_pass-2,pass_attempt-2,pass_touchdown-2,air_yards-2,yards_after_catch-2,qb_dropback-2,qb_hit-2,qb_scramble-2,sack-2,fanPts-3,rush_attempt-3,rush_touchdown-3,tackled_for_loss-3,yards_gained-3,fumble-3,touchdown-3,complete_pass-3,pass_attempt-3,pass_touchdown-3,air_yards-3,yards_after_catch-3,qb_dropback-3,qb_hit-3,qb_scramble-3,sack-3
9.0,6.0,1.0,0.0,50.0,1.0,1.0,9.0,15.0,0.0,7.0,40.0,0.0,0.0,0.0,0.0,19.6,8.0,0.0,1.0,196.0,0.0,0.0,31.0,48.0,0.0,36.0,148.0,0.0,0.0,0.0,0.0,10.0,4.0,1.0,0.0,40.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,1.0,0.0,0.0,71.0,0.0,2.0,13.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,70.0,2.0,0.0,7.0,12.0,0.0,65.0,38.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8,0.0,0.0,0.0,288.0,0.0,0.0,21.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.8,7.0,0.0,1.0,838.0,2.0,3.0,55.0,79.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,7.0,0.0,1.0,43.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,5.0,0.0,0.0,57.0,0.0,4.0,8.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.879999999999999,0.0,0.0,0.0,147.0,2.0,1.0,14.0,28.0,1.0,0.0,0.0,28.0,0.0,0.0,4.0,10.4,0.0,0.0,0.0,160.0,0.0,1.0,18.0,42.0,1.0,0.0,0.0,42.0,1.0,0.0,1.0
95.2,102.0,1.0,10.0,892.0,0.0,1.0,28.0,39.0,0.0,39.0,282.0,0.0,0.0,0.0,0.0,85.5,99.0,2.0,8.0,735.0,0.0,2.0,13.0,17.0,0.0,33.0,85.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.800000000000001,4.0,0.0,1.0,120.0,3.0,2.0,13.0,29.0,1.0,215.0,0.0,29.0,5.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3,0.0,0.0,0.0,13.0,0.0,0.0,2.0,3.0,0.0,31.0,2.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,65.0,0.0,0.0,5.0,6.0,0.0,40.0,26.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1.1,0.0,0.0,0.0,11.0,0.0,0.0,1.0,2.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,89.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.699999999999999,0.0,0.0,0.0,87.0,1.0,0.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.0,0.0,0.0,18.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.099999999999994,0.0,0.0,0.0,581.0,2.0,1.0,34.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,33.0,2.0,6.0,135.0,0.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
34.8,0.0,0.0,0.0,228.0,0.0,2.0,29.0,47.0,2.0,163.0,144.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,116.0,0.0,1.0,16.0,18.0,1.0,57.0,69.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,38.0,0.0,1.0,11.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,0.0,118.0,1.0,2.0,13.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,5.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,107.8,36.0,1.0,0.0,1995.0,10.0,12.0,175.0,335.0,11.0,2925.0,0.0,333.0,39.0,0.0,18.0,220.92,59.0,2.0,0.0,3823.0,12.0,23.0,310.0,541.0,20.0,0.0,0.0,538.0,2.0,0.0,28.0,280.44,63.0,1.0,2.0,4461.0,11.0,31.0,327.0,573.0,29.0,0.0,0.0,568.0,18.0,0.0,18.0
0.7,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.5,0.0,0.0,0.0,705.0,0.0,6.0,44.0,103.0,6.0,1401.0,158.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,19.0,0.0,0.0,1.0,4.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,139.4,1.0,0.0,1.0,934.0,1.0,8.0,76.0,143.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,155.4,1.0,0.0,1.0,994.0,2.0,10.0,64.0,137.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
9.9,0.0,0.0,0.0,39.0,0.0,1.0,6.0,10.0,1.0,60.0,17.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,125.0,0.0,0.0,13.0,22.0,0.0,129.0,73.0,0.0,0.0,0.0,0.0,55.5,0.0,0.0,0.0,575.0,1.0,0.0,44.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.9,0.0,0.0,0.0,639.0,0.0,3.0,39.0,59.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9,3.0,0.0,0.0,339.0,2.0,1.0,51.0,113.0,1.0,0.0,0.0,113.0,13.0,0.0,15.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.200000000000003,21.0,0.0,1.0,352.0,2.0,0.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.8,4.0,0.0,1.0,588.0,0.0,1.0,51.0,87.0,0.0,673.0,194.0,0.0,0.0,0.0,0.0,50.3,4.0,0.0,1.0,423.0,2.0,2.0,34.0,48.0,2.0,414.0,146.0,0.0,0.0,0.0,0.0,55.8,1.0,0.0,1.0,438.0,0.0,2.0,32.0,53.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,2.0,0.0,1.0,152.0,0.0,0.0,16.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9,0.0,0.0,0.0,429.0,0.0,4.0,30.0,64.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2,0.0,0.0,0.0,82.0,0.0,2.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0.0,0.0,0.0,36.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,18.0,1.0,1.0,87.0,1.0,1.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,16.0,1.0,3.0,105.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,0.0,0.0,0.0,28.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15.560000000000002,5.0,0.0,0.0,339.0,5.0,3.0,36.0,73.0,2.0,492.0,0.0,72.0,8.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,27.0,0.0,0.0,280.0,0.0,0.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.5,1.0,0.0,0.0,625.0,0.0,6.0,57.0,93.0,3.0,757.0,235.0,0.0,0.0,0.0,0.0,106.8,0.0,0.0,0.0,648.0,0.0,7.0,69.0,121.0,7.0,958.0,203.0,0.0,0.0,0.0,0.0,136.3,0.0,0.0,0.0,943.0,0.0,7.0,68.0,129.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,100.6,0.0,0.0,0.0,666.0,1.0,6.0,61.0,97.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,1.0,0.0,0.0,1110.0,0.0,7.0,78.0,144.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,152.4,2.0,0.0,0.0,1204.0,2.0,6.0,77.0,143.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
10.3,13.0,1.0,2.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
8.52,6.0,0.0,0.0,113.0,0.0,1.0,18.0,38.0,1.0,179.0,0.0,37.0,6.0,0.0,2.0,,,,,,,,,,,,,,,,,27.24,12.0,0.0,0.0,431.0,1.0,3.0,43.0,65.0,3.0,0.0,0.0,65.0,0.0,0.0,3.0,12.48,8.0,0.0,0.0,162.0,1.0,2.0,17.0,30.0,2.0,0.0,0.0,30.0,1.0,0.0,1.0
,,,,,,,,,,,,,,,,0.6,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,31.6,1.0,1.0,0.0,156.0,1.0,3.0,28.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1,2.0,0.0,0.0,381.0,1.0,1.0,48.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,0.0,0.0,80.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,1.0,0.0,1.0,138.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.7,0.0,0.0,0.0,107.0,0.0,2.0,9.0,18.0,2.0,302.0,30.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0,151.0,0.0,1.0,12.0,20.0,1.0,248.0,17.0,0.0,0.0,0.0,0.0,26.7,1.0,0.0,0.0,207.0,0.0,1.0,15.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,203.0,0.0,0.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,9.0,0.0,1.0,1.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,73.0,0.0,1.0,7.0,7.0,1.0,42.0,31.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,85.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7,0.0,0.0,0.0,97.0,0.0,4.0,10.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
50.9,0.0,0.0,0.0,329.0,0.0,3.0,22.0,38.0,2.0,482.0,89.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,15.1,0.0,0.0,0.0,151.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,117.0,1.0,1.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32.4,2.0,0.0,2.0,284.0,1.0,1.0,26.0,51.0,0.0,450.0,117.0,0.0,0.0,0.0,0.0,172.7,9.0,1.0,3.0,1207.0,1.0,9.0,69.0,126.0,8.0,1681.0,329.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,27.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.9,0.0,0.0,0.0,1409.0,2.0,13.0,91.0,149.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,0.0,0.0,0.0,93.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,1.0,0.0,0.0,320.0,1.0,1.0,28.0,58.0,1.0,593.0,98.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,23.0,0.0,0.0,3.0,4.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4,90.0,4.0,8.0,504.0,0.0,4.0,22.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,83.0,3.0,6.0,380.0,1.0,5.0,11.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,6.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,27.0,0.0,4.0,103.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,42.6,0.0,0.0,0.0,386.0,1.0,1.0,46.0,67.0,1.0,383.0,138.0,0.0,0.0,0.0,0.0,62.8,0.0,0.0,0.0,568.0,0.0,1.0,68.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98.3,0.0,0.0,0.0,763.0,1.0,4.0,76.0,99.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,1.0,0.0,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,0.0,1.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
168.6,0.0,0.0,0.0,1226.0,1.0,8.0,103.0,149.0,7.0,1262.0,415.0,0.0,0.0,0.0,0.0,89.1,0.0,0.0,0.0,811.0,2.0,2.0,67.0,95.0,1.0,845.0,250.0,0.0,0.0,0.0,0.0,111.7,0.0,0.0,0.0,757.0,0.0,6.0,66.0,89.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,136.2,0.0,0.0,0.0,982.0,2.0,7.0,87.0,123.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
54.9,60.0,1.0,5.0,509.0,1.0,1.0,24.0,37.0,0.0,108.0,179.0,0.0,0.0,0.0,0.0,25.1,62.0,0.0,8.0,271.0,1.0,0.0,6.0,11.0,0.0,15.0,87.0,0.0,0.0,0.0,0.0,10.2,11.0,1.0,2.0,42.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,73.1,131.0,6.0,13.0,391.0,1.0,6.0,7.0,10.0,0.0,-12.0,29.0,0.0,0.0,0.0,0.0,96.2,176.0,3.0,21.0,822.0,2.0,3.0,31.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.4,244.0,7.0,26.0,1034.0,2.0,7.0,35.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.92,19.0,0.0,0.0,1673.0,6.0,10.0,168.0,301.0,9.0,2555.0,0.0,295.0,41.0,0.0,24.0,34.120000000000005,22.0,0.0,1.0,503.0,3.0,5.0,33.0,58.0,5.0,595.0,0.0,58.0,6.0,0.0,3.0,101.8,23.0,1.0,2.0,1695.0,9.0,13.0,171.0,317.0,11.0,0.0,0.0,313.0,5.0,0.0,23.0,132.12,53.0,1.0,0.0,2503.0,16.0,16.0,258.0,501.0,13.0,0.0,0.0,489.0,28.0,0.0,35.0
32.8,0.0,0.0,0.0,208.0,0.0,2.0,14.0,26.0,2.0,274.0,71.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.5,0.0,0.0,0.0,85.0,0.0,2.0,11.0,19.0,2.0,113.0,33.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,37.0,0.0,0.0,5.0,8.0,0.0,40.0,14.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,0.0,158.0,3.0,1.0,19.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0.0,0.0,0.0,103.0,0.0,1.0,14.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7,3.0,0.0,1.0,387.0,1.0,1.0,21.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,14.0,0.0,1.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.08,27.0,1.0,1.0,1502.0,5.0,9.0,130.0,278.0,5.0,2207.0,0.0,274.0,37.0,0.0,27.0,-2.68,2.0,0.0,0.0,-17.0,1.0,0.0,0.0,5.0,0.0,7.0,0.0,5.0,3.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.6,0.0,0.0,0.0,326.0,1.0,0.0,31.0,68.0,0.0,680.0,101.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,56.0,0.0,0.0,5.0,12.0,0.0,93.0,21.0,0.0,0.0,0.0,0.0,42.8,1.0,0.0,0.0,328.0,1.0,2.0,28.0,63.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,109.6,0.0,0.0,0.0,756.0,1.0,6.0,47.0,93.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
17.44,3.0,0.0,0.0,486.0,3.0,1.0,50.0,87.0,0.0,678.0,0.0,87.0,12.0,0.0,5.0,21.12,0.0,0.0,0.0,528.0,2.0,1.0,42.0,95.0,1.0,847.0,0.0,93.0,9.0,0.0,4.0,214.0,18.0,1.0,1.0,3550.0,14.0,25.0,302.0,604.0,20.0,0.0,0.0,602.0,0.0,0.0,37.0,211.48,16.0,0.0,0.0,3387.0,12.0,25.0,289.0,540.0,21.0,0.0,0.0,538.0,21.0,0.0,25.0
147.0,0.0,0.0,0.0,1110.0,0.0,6.0,77.0,135.0,6.0,1692.0,351.0,0.0,0.0,0.0,0.0,69.3,4.0,0.0,1.0,473.0,1.0,4.0,39.0,56.0,4.0,612.0,113.0,0.0,0.0,0.0,0.0,120.7,1.0,1.0,0.0,827.0,2.0,7.0,61.0,98.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,84.2,3.0,0.0,0.0,682.0,1.0,3.0,43.0,68.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,2.0,0.0,0.0,25.0,0.0,0.0,2.0,3.0,0.0,21.0,15.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.96,1.0,0.0,0.0,224.0,2.0,1.0,32.0,60.0,0.0,0.0,0.0,60.0,0.0,0.0,3.0,5.48,10.0,0.0,3.0,187.0,1.0,0.0,19.0,43.0,0.0,0.0,0.0,42.0,1.0,0.0,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.7,0.0,0.0,0.0,347.0,0.0,4.0,39.0,57.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,-0.7,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,2.0,0.0,-9.0,0.0,2.0,1.0,0.0,1.0,54.6,4.0,0.0,1.0,466.0,2.0,2.0,48.0,98.0,2.0,0.0,0.0,97.0,0.0,0.0,6.0,150.4,5.0,0.0,0.0,1144.0,6.0,8.0,123.0,239.0,6.0,0.0,0.0,237.0,9.0,0.0,13.0
21.3,32.0,2.0,4.0,93.0,0.0,2.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.5,69.0,0.0,5.0,845.0,1.0,1.0,67.0,83.0,1.0,143.0,473.0,0.0,0.0,0.0,0.0,81.9,42.0,1.0,4.0,579.0,0.0,4.0,47.0,67.0,3.0,152.0,263.0,0.0,0.0,0.0,0.0,46.3,64.0,0.0,3.0,543.0,4.0,0.0,35.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,76.0,2.0,4.0,655.0,1.0,3.0,29.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1,0.0,0.0,0.0,61.0,0.0,0.0,9.0,11.0,0.0,19.0,43.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,3.1,0.0,0.0,0.0,31.0,0.0,0.0,3.0,3.0,0.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,25.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,2.9,3.0,0.0,1.0,29.0,0.0,0.0,2.0,2.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.96,1.0,0.0,0.0,424.0,2.0,2.0,42.0,94.0,2.0,619.0,0.0,90.0,12.0,0.0,11.0,,,,,,,,,,,,,,,,,74.8,18.0,1.0,1.0,1370.0,14.0,12.0,155.0,247.0,10.0,0.0,0.0,245.0,0.0,0.0,17.0,58.16,3.0,0.0,0.0,704.0,1.0,8.0,59.0,92.0,7.0,0.0,0.0,91.0,4.0,0.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,122.6,6.0,1.0,0.0,886.0,1.0,6.0,77.0,140.0,5.0,1416.0,240.0,1.0,0.0,0.0,0.0,192.6,5.0,1.0,0.0,1146.0,3.0,14.0,105.0,187.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,211.3,3.0,0.0,0.0,1493.0,2.0,11.0,115.0,200.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0
125.80000000000001,153.0,8.0,19.0,778.0,3.0,9.0,33.0,45.0,0.0,29.0,193.0,0.0,0.0,0.0,0.0,164.9,181.0,6.0,26.0,1209.0,5.0,9.0,61.0,78.0,2.0,-24.0,508.0,0.0,0.0,0.0,0.0,103.3,186.0,5.0,18.0,773.0,2.0,5.0,20.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.3,241.0,5.0,30.0,1313.0,2.0,6.0,28.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,125.0,3.0,8.0,640.0,1.0,4.0,15.0,26.0,1.0,46.0,85.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
