tackled_for_loss_seasonTotal,yards_gained_seasonTotal,fumble_seasonTotal,touchdown_seasonTotal,complete_pass_seasonTotal,pass_attempt_seasonTotal,pass_touchdown_seasonTotal,air_yards_seasonTotal,yards_after_catch_seasonTotal,tackled_for_loss-1_seasonTotal,yards_gained-1_seasonTotal,fumble-1_seasonTotal,touchdown-1_seasonTotal,complete_pass-1_seasonTotal,pass_attempt-1_seasonTotal,pass_touchdown-1_seasonTotal,air_yards-1_seasonTotal,yards_after_catch-1_seasonTotal,tackled_for_loss-2_seasonTotal,yards_gained-2_seasonTotal,fumble-2_seasonTotal,touchdown-2_seasonTotal,complete_pass-2_seasonTotal,pass_attempt-2_seasonTotal,pass_touchdown-2_seasonTotal,air_yards-2_seasonTotal,yards_after_catch-2_seasonTotal,tackled_for_loss-3_seasonTotal,yards_gained-3_seasonTotal,fumble-3_seasonTotal,touchdown-3_seasonTotal,complete_pass-3_seasonTotal,pass_attempt-3_seasonTotal,pass_touchdown-3_seasonTotal,air_yards-3_seasonTotal,yards_after_catch-3_seasonTotal,tackled_for_loss_avgPerGame,yards_gained_avgPerGame,fumble_avgPerGame,touchdown_avgPerGame,complete_pass_avgPerGame,pass_attempt_avgPerGame,pass_touchdown_avgPerGame,air_yards_avgPerGame,yards_after_catch_avgPerGame,tackled_for_loss-1_avgPerGame,yards_gained-1_avgPerGame,fumble-1_avgPerGame,touchdown-1_avgPerGame,complete_pass-1_avgPerGame,pass_attempt-1_avgPerGame,pass_touchdown-1_avgPerGame,air_yards-1_avgPerGame,yards_after_catch-1_avgPerGame,tackled_for_loss-2_avgPerGame,yards_gained-2_avgPerGame,fumble-2_avgPerGame,touchdown-2_avgPerGame,complete_pass-2_avgPerGame,pass_attempt-2_avgPerGame,pass_touchdown-2_avgPerGame,air_yards-2_avgPerGame,yards_after_catch-2_avgPerGame,tackled_for_loss-3_avgPerGame,yards_gained-3_avgPerGame,fumble-3_avgPerGame,touchdown-3_avgPerGame,complete_pass-3_avgPerGame,pass_attempt-3_avgPerGame,pass_touchdown-3_avgPerGame,air_yards-3_avgPerGame,yards_after_catch-3_avgPerGame,fanPts,fanPts-1,fanPts-2,fanPts-3
,,,,,,,,,0.0,46.0,0.0,0.0,5.0,13.0,0.0,46.0,6.0,0.0,320.0,1.0,1.0,28.0,58.0,1.0,593.0,98.0,0.0,23.0,0.0,0.0,3.0,4.0,0.0,32.0,2.0,,,,,,,,,,0.0,9.2,0.0,0.0,1.0,2.6,0.0,9.2,1.2,0.0,21.333333333333332,0.06666666666666667,0.06666666666666667,1.8666666666666667,3.8666666666666667,0.06666666666666667,39.53333333333333,6.533333333333333,0.0,23.0,0.0,0.0,3.0,4.0,0.0,32.0,2.0,,4.6,36.0,2.3
0.0,73.0,0.0,2.0,9.0,11.0,2.0,6.0,46.0,2.0,241.0,1.0,2.0,22.0,37.0,1.0,66.0,118.0,5.0,509.0,1.0,1.0,24.0,37.0,0.0,108.0,179.0,8.0,271.0,1.0,0.0,6.0,11.0,0.0,15.0,87.0,0.0,6.636363636363637,0.0,0.18181818181818182,0.8181818181818182,1.0,0.18181818181818182,0.5454545454545454,4.181818181818182,0.14285714285714285,17.214285714285715,0.07142857142857142,0.14285714285714285,1.5714285714285714,2.642857142857143,0.07142857142857142,4.714285714285714,8.428571428571429,0.3333333333333333,33.93333333333333,0.06666666666666667,0.06666666666666667,1.6,2.466666666666667,0.0,7.2,11.933333333333334,1.0,33.875,0.125,0.0,0.75,1.375,0.0,1.875,10.875,19.3,34.1,54.9,25.1
2.0,224.0,0.0,0.0,1.0,3.0,0.0,-7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,32.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,-1.0,1.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,,,
0.0,701.0,1.0,3.0,42.0,75.0,3.0,997.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,46.733333333333334,0.06666666666666667,0.2,2.8,5.0,0.2,66.46666666666667,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.1,,,
0.0,253.0,0.0,1.0,25.0,44.0,0.0,439.0,82.0,0.0,180.0,0.0,1.0,13.0,29.0,1.0,355.0,57.0,,,,,,,,,,,,,,,,,,,0.0,28.11111111111111,0.0,0.1111111111111111,2.7777777777777777,4.888888888888889,0.0,48.77777777777778,9.11111111111111,0.0,13.846153846153847,0.0,0.07692307692307693,1.0,2.230769230769231,0.07692307692307693,27.307692307692307,4.384615384615385,,,,,,,,,,,,,,,,,,,31.3,24.0,,
,,,,,,,,,0.0,116.0,0.0,1.0,12.0,27.0,1.0,294.0,43.0,0.0,326.0,1.0,0.0,31.0,68.0,0.0,680.0,101.0,0.0,56.0,0.0,0.0,5.0,12.0,0.0,93.0,21.0,,,,,,,,,,0.0,10.545454545454545,0.0,0.09090909090909091,1.0909090909090908,2.4545454545454546,0.09090909090909091,26.727272727272727,3.909090909090909,0.0,27.166666666666668,0.08333333333333333,0.0,2.5833333333333335,5.666666666666667,0.0,56.666666666666664,8.416666666666666,0.0,8.0,0.0,0.0,0.7142857142857143,1.7142857142857142,0.0,13.285714285714286,3.0,,17.6,30.6,5.6
0.0,77.0,0.0,0.0,6.0,15.0,0.0,195.0,17.0,0.0,601.0,0.0,2.0,45.0,85.0,2.0,1020.0,162.0,0.0,1110.0,0.0,6.0,77.0,135.0,6.0,1692.0,351.0,1.0,473.0,1.0,4.0,39.0,56.0,4.0,612.0,113.0,0.0,25.666666666666668,0.0,0.0,2.0,5.0,0.0,65.0,5.666666666666667,0.0,50.083333333333336,0.0,0.16666666666666666,3.75,7.083333333333333,0.16666666666666666,85.0,13.5,0.0,69.375,0.0,0.375,4.8125,8.4375,0.375,105.75,21.9375,0.0625,29.5625,0.0625,0.25,2.4375,3.5,0.25,38.25,7.0625,7.7,72.1,147.0,69.3
,,,,,,,,,0.0,331.0,3.0,2.0,43.0,96.0,0.0,641.0,0.0,,,,,,,,,,0.0,-7.0,0.0,0.0,0.0,2.0,0.0,-9.0,0.0,,,,,,,,,,0.0,82.75,0.75,0.5,10.75,24.0,0.0,160.25,0.0,,,,,,,,,,0.0,-7.0,0.0,0.0,0.0,2.0,0.0,-9.0,0.0,,39.1,,-0.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.0,0.0,0.0,3.0,3.0,0.0,20.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.5,0.0,0.0,1.5,1.5,0.0,10.0,5.5,,,,3.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,29.0,0.0,0.0,2.0,2.0,0.0,6.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,9.666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,2.0,4.666666666666667,,,,2.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.0,0.0,0.0,1.0,3.0,0.0,38.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.666666666666667,0.0,0.0,0.3333333333333333,1.0,0.0,12.666666666666666,1.0,,,,1.7
,,,,,,,,,,,,,,,,,,0.0,256.0,0.0,1.0,22.0,31.0,1.0,306.0,72.0,0.0,445.0,1.0,1.0,36.0,51.0,0.0,565.0,88.0,,,,,,,,,,,,,,,,,,,0.0,36.57142857142857,0.0,0.14285714285714285,3.142857142857143,4.428571428571429,0.14285714285714285,43.714285714285715,10.285714285714286,0.0,34.23076923076923,0.07692307692307693,0.07692307692307693,2.769230769230769,3.923076923076923,0.0,43.46153846153846,6.769230769230769,,,31.6,48.5
0.0,107.0,0.0,0.0,8.0,9.0,0.0,46.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.285714285714286,0.0,0.0,1.1428571428571428,1.2857142857142858,0.0,6.571428571428571,9.857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,,
0.0,17.0,0.0,0.0,1.0,5.0,0.0,-6.0,38.0,,,,,,,,,,0.0,23.0,0.0,0.0,2.0,3.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,28.0,0.0,0.0,17.0,0.0,0.0,1.0,5.0,0.0,-6.0,38.0,,,,,,,,,,0.0,11.5,0.0,0.0,1.0,1.5,0.0,9.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,1.7,,2.3,0.0
1.0,637.0,0.0,3.0,53.0,70.0,2.0,656.0,128.0,0.0,922.0,0.0,8.0,60.0,95.0,8.0,1010.0,306.0,1.0,830.0,0.0,5.0,65.0,106.0,4.0,1099.0,295.0,0.0,163.0,1.0,0.0,17.0,21.0,0.0,169.0,54.0,0.07142857142857142,45.5,0.0,0.21428571428571427,3.7857142857142856,5.0,0.14285714285714285,46.857142857142854,9.142857142857142,0.0,57.625,0.0,0.5,3.75,5.9375,0.5,63.125,19.125,0.0625,51.875,0.0,0.3125,4.0625,6.625,0.25,68.6875,18.4375,0.0,13.583333333333334,0.08333333333333333,0.0,1.4166666666666667,1.75,0.0,14.083333333333334,4.5,81.7,140.2,113.0,14.3
0.0,443.0,0.0,2.0,35.0,50.0,2.0,472.0,114.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,-1.0,6.0,,,,,,,,,,0.0,115.0,0.0,1.0,9.0,12.0,1.0,72.0,52.0,0.0,27.6875,0.0,0.125,2.1875,3.125,0.125,29.5,7.125,0.0,3.0,0.0,0.0,1.0,2.0,0.0,-1.0,6.0,,,,,,,,,,0.0,28.75,0.0,0.25,2.25,3.0,0.25,18.0,13.0,56.3,0.3,,17.5
0.0,572.0,1.0,6.0,49.0,87.0,6.0,691.0,217.0,0.0,848.0,0.0,8.0,70.0,116.0,7.0,1359.0,284.0,0.0,646.0,0.0,7.0,55.0,89.0,6.0,930.0,142.0,1.0,1138.0,1.0,6.0,96.0,160.0,6.0,1663.0,336.0,0.0,35.75,0.0625,0.375,3.0625,5.4375,0.375,43.1875,13.5625,0.0,53.0,0.0,0.5,4.375,7.25,0.4375,84.9375,17.75,0.0,58.72727272727273,0.0,0.6363636363636364,5.0,8.090909090909092,0.5454545454545454,84.54545454545455,12.909090909090908,0.058823529411764705,66.94117647058823,0.058823529411764705,0.35294117647058826,5.647058823529412,9.411764705882353,0.35294117647058826,97.82352941176471,19.764705882352942,91.2,132.8,106.6,147.8
0.0,612.0,0.0,7.0,44.0,95.0,7.0,1160.0,96.0,0.0,1041.0,2.0,3.0,63.0,103.0,3.0,1364.0,243.0,0.0,849.0,1.0,6.0,55.0,113.0,5.0,1633.0,186.0,0.0,1285.0,2.0,9.0,82.0,138.0,8.0,1943.0,336.0,0.0,38.25,0.0,0.4375,2.75,5.9375,0.4375,72.5,6.0,0.0,65.0625,0.125,0.1875,3.9375,6.4375,0.1875,85.25,15.1875,0.0,53.0625,0.0625,0.375,3.4375,7.0625,0.3125,102.0625,11.625,0.0,80.3125,0.125,0.5625,5.125,8.625,0.5,121.4375,21.0,103.2,118.1,118.9,178.5
0.0,1251.0,1.0,16.0,109.0,169.0,15.0,1892.0,381.0,0.0,1980.0,1.0,19.0,126.0,198.0,19.0,2040.0,714.0,0.0,1412.0,3.0,10.0,101.0,168.0,10.0,2058.0,278.0,0.0,946.0,0.0,6.0,68.0,110.0,6.0,1310.0,189.0,0.0,69.5,0.05555555555555555,0.8888888888888888,6.055555555555555,9.38888888888889,0.8333333333333334,105.11111111111111,21.166666666666668,0.0,99.0,0.05,0.95,6.3,9.9,0.95,102.0,35.7,0.0,94.13333333333334,0.2,0.6666666666666666,6.733333333333333,11.2,0.6666666666666666,137.2,18.533333333333335,0.0,72.76923076923077,0.0,0.46153846153846156,5.230769230769231,8.461538461538462,0.46153846153846156,100.76923076923077,14.538461538461538,219.1,310.0,195.2,130.6
0.0,110.0,0.0,0.0,7.0,14.0,0.0,137.0,37.0,0.0,68.0,0.0,0.0,7.0,12.0,0.0,78.0,20.0,,,,,,,,,,,,,,,,,,,0.0,18.333333333333332,0.0,0.0,1.1666666666666667,2.3333333333333335,0.0,22.833333333333332,6.166666666666667,0.0,11.333333333333334,0.0,0.0,1.1666666666666667,2.0,0.0,13.0,3.3333333333333335,,,,,,,,,,,,,,,,,,,11.0,6.8,,
1.0,86.0,0.0,0.0,0.0,4.0,0.0,27.0,0.0,7.0,363.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,796.0,1.0,3.0,28.0,34.0,0.0,22.0,228.0,19.0,508.0,1.0,2.0,10.0,16.0,0.0,1.0,88.0,0.16666666666666666,14.333333333333334,0.0,0.0,0.0,0.6666666666666666,0.0,4.5,0.0,0.875,45.375,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,66.33333333333333,0.08333333333333333,0.25,2.3333333333333335,2.8333333333333335,0.0,1.8333333333333333,19.0,2.111111111111111,56.44444444444444,0.1111111111111111,0.2222222222222222,1.1111111111111112,1.7777777777777777,0.0,0.1111111111111111,9.777777777777779,8.6,58.3,95.6,60.8
1.0,177.0,0.0,0.0,20.0,38.0,0.0,300.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,22.125,0.0,0.0,2.5,4.75,0.0,37.5,9.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,,,
0.0,187.0,0.0,2.0,19.0,26.0,2.0,163.0,60.0,0.0,930.0,0.0,11.0,79.0,121.0,10.0,1123.0,290.0,0.0,309.0,0.0,4.0,32.0,50.0,2.0,584.0,59.0,0.0,10.0,0.0,0.0,1.0,3.0,0.0,8.0,8.0,0.0,20.77777777777778,0.0,0.2222222222222222,2.111111111111111,2.888888888888889,0.2222222222222222,18.11111111111111,6.666666666666667,0.0,58.125,0.0,0.6875,4.9375,7.5625,0.625,70.1875,18.125,0.0,22.071428571428573,0.0,0.2857142857142857,2.2857142857142856,3.5714285714285716,0.14285714285714285,41.714285714285715,4.214285714285714,0.0,3.3333333333333335,0.0,0.0,0.3333333333333333,1.0,0.0,2.6666666666666665,2.6666666666666665,30.7,159.0,54.9,1.0
1.0,552.0,0.0,4.0,34.0,96.0,4.0,1330.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,34.5,0.0,0.25,2.125,6.0,0.25,83.125,8.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.2,,,
1.0,270.0,0.0,2.0,25.0,31.0,2.0,148.0,130.0,0.0,85.0,0.0,1.0,10.0,17.0,1.0,136.0,32.0,0.0,96.0,0.0,0.0,9.0,16.0,0.0,100.0,82.0,,,,,,,,,,0.07142857142857142,19.285714285714285,0.0,0.14285714285714285,1.7857142857142858,2.2142857142857144,0.14285714285714285,10.571428571428571,9.285714285714286,0.0,10.625,0.0,0.125,1.25,2.125,0.125,17.0,4.0,0.0,12.0,0.0,0.0,1.125,2.0,0.0,12.5,10.25,,,,,,,,,,39.0,14.5,9.6,
,,,,,,,,,0.0,39.0,1.0,0.0,3.0,4.0,0.0,39.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.5,0.5,0.0,1.5,2.0,0.0,19.5,2.5,,,,,,,,,,,,,,,,,,,,1.9,,
0.0,167.0,0.0,1.0,13.0,23.0,1.0,295.0,43.0,0.0,52.0,0.0,0.0,5.0,6.0,0.0,26.0,29.0,0.0,437.0,2.0,2.0,37.0,75.0,1.0,855.0,131.0,,,,,,,,,,0.0,55.666666666666664,0.0,0.3333333333333333,4.333333333333333,7.666666666666667,0.3333333333333333,98.33333333333333,14.333333333333334,0.0,26.0,0.0,0.0,2.5,3.0,0.0,13.0,14.5,0.0,29.133333333333333,0.13333333333333333,0.13333333333333333,2.466666666666667,5.0,0.06666666666666667,57.0,8.733333333333333,,,,,,,,,,22.7,5.2,51.7,
0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,84.0,1.0,0.0,8.0,15.0,0.0,247.0,21.0,,,,,,,,,,,,,,,,,,,0.0,1.25,0.0,0.0,0.25,1.25,0.0,0.0,0.25,0.0,14.0,0.16666666666666666,0.0,1.3333333333333333,2.5,0.0,41.166666666666664,3.5,,,,,,,,,,,,,,,,,,,0.5,6.4,,
5.0,461.0,1.0,0.0,15.0,26.0,0.0,52.0,109.0,9.0,810.0,3.0,8.0,47.0,63.0,2.0,79.0,345.0,6.0,604.0,1.0,3.0,37.0,53.0,0.0,192.0,179.0,15.0,989.0,3.0,4.0,29.0,38.0,0.0,24.0,281.0,0.7142857142857143,65.85714285714286,0.14285714285714285,0.0,2.142857142857143,3.7142857142857144,0.0,7.428571428571429,15.571428571428571,0.5625,50.625,0.1875,0.5,2.9375,3.9375,0.125,4.9375,21.5625,0.375,37.75,0.0625,0.1875,2.3125,3.3125,0.0,12.0,11.1875,0.9375,61.8125,0.1875,0.25,1.8125,2.375,0.0,1.5,17.5625,44.1,123.0,76.4,116.9
1.0,1442.0,2.0,12.0,92.0,142.0,12.0,1370.0,712.0,0.0,278.0,0.0,3.0,13.0,23.0,3.0,372.0,100.0,0.0,76.0,0.0,0.0,5.0,10.0,0.0,107.0,43.0,,,,,,,,,,0.05555555555555555,80.11111111111111,0.1111111111111111,0.6666666666666666,5.111111111111111,7.888888888888889,0.6666666666666666,76.11111111111111,39.55555555555556,0.0,34.75,0.0,0.375,1.625,2.875,0.375,46.5,12.5,0.0,25.333333333333332,0.0,0.0,1.6666666666666667,3.3333333333333335,0.0,35.666666666666664,14.333333333333334,,,,,,,,,,212.2,45.8,7.6,
0.0,188.0,0.0,2.0,16.0,32.0,1.0,291.0,55.0,0.0,214.0,0.0,2.0,14.0,49.0,2.0,634.0,95.0,0.0,568.0,1.0,1.0,50.0,106.0,1.0,1131.0,127.0,1.0,770.0,0.0,6.0,55.0,92.0,6.0,857.0,298.0,0.0,15.666666666666666,0.0,0.16666666666666666,1.3333333333333333,2.6666666666666665,0.08333333333333333,24.25,4.583333333333333,0.0,16.46153846153846,0.0,0.15384615384615385,1.0769230769230769,3.769230769230769,0.15384615384615385,48.76923076923077,7.3076923076923075,0.0,37.86666666666667,0.06666666666666667,0.06666666666666667,3.3333333333333335,7.066666666666666,0.06666666666666667,75.4,8.466666666666667,0.07142857142857142,55.0,0.0,0.42857142857142855,3.9285714285714284,6.571428571428571,0.42857142857142855,61.214285714285715,21.285714285714285,30.8,33.4,60.8,113.0
1.0,366.0,0.0,2.0,25.0,58.0,2.0,569.0,105.0,0.0,417.0,0.0,5.0,31.0,64.0,4.0,808.0,104.0,0.0,71.0,0.0,1.0,6.0,17.0,1.0,263.0,20.0,0.0,287.0,0.0,3.0,15.0,25.0,3.0,288.0,128.0,0.08333333333333333,30.5,0.0,0.16666666666666666,2.0833333333333335,4.833333333333333,0.16666666666666666,47.416666666666664,8.75,0.0,41.7,0.0,0.5,3.1,6.4,0.4,80.8,10.4,0.0,7.1,0.0,0.1,0.6,1.7,0.1,26.3,2.0,0.0,31.88888888888889,0.0,0.3333333333333333,1.6666666666666667,2.7777777777777777,0.3333333333333333,32.0,14.222222222222221,48.6,71.7,13.1,46.7
,,,,,,,,,0.0,48.0,0.0,1.0,5.0,8.0,1.0,44.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.3333333333333333,1.6666666666666667,2.6666666666666665,0.3333333333333333,14.666666666666666,8.333333333333334,,,,,,,,,,,,,,,,,,,,10.8,,
,,,,,,,,,0.0,121.0,0.0,2.0,12.0,16.0,2.0,76.0,69.0,,,,,,,,,,0.0,193.0,0.0,0.0,21.0,33.0,0.0,158.0,99.0,,,,,,,,,,0.0,15.125,0.0,0.25,1.5,2.0,0.25,9.5,8.625,,,,,,,,,,0.0,14.846153846153847,0.0,0.0,1.6153846153846154,2.5384615384615383,0.0,12.153846153846153,7.615384615384615,,24.1,,19.3
0.0,765.0,1.0,3.0,52.0,130.0,3.0,1863.0,116.0,1.0,1392.0,1.0,6.0,86.0,167.0,5.0,2183.0,376.0,1.0,893.0,1.0,0.0,73.0,136.0,0.0,1441.0,268.0,6.0,1378.0,2.0,6.0,106.0,187.0,6.0,1890.0,458.0,0.0,28.333333333333332,0.037037037037037035,0.1111111111111111,1.9259259259259258,4.814814814814815,0.1111111111111111,69.0,4.296296296296297,0.030303030303030304,42.18181818181818,0.030303030303030304,0.18181818181818182,2.606060606060606,5.0606060606060606,0.15151515151515152,66.15151515151516,11.393939393939394,0.03571428571428571,31.892857142857142,0.03571428571428571,0.0,2.607142857142857,4.857142857142857,0.0,51.464285714285715,9.571428571428571,0.21428571428571427,49.214285714285715,0.07142857142857142,0.21428571428571427,3.7857142857142856,6.678571428571429,0.21428571428571427,67.5,16.357142857142858,92.5,173.2,87.3,169.8
0.0,1268.0,2.0,10.0,85.0,130.0,10.0,1391.0,400.0,0.0,760.0,1.0,5.0,47.0,88.0,5.0,1000.0,241.0,0.0,1202.0,1.0,11.0,98.0,144.0,11.0,1212.0,401.0,0.0,1156.0,1.0,9.0,80.0,142.0,9.0,1426.0,394.0,0.0,66.73684210526316,0.10526315789473684,0.5263157894736842,4.473684210526316,6.842105263157895,0.5263157894736842,73.21052631578948,21.05263157894737,0.0,69.0909090909091,0.09090909090909091,0.45454545454545453,4.2727272727272725,8.0,0.45454545454545453,90.9090909090909,21.90909090909091,0.0,75.125,0.0625,0.6875,6.125,9.0,0.6875,75.75,25.0625,0.0,77.06666666666666,0.06666666666666667,0.6,5.333333333333333,9.466666666666667,0.6,95.06666666666666,26.266666666666666,182.8,104.0,184.2,167.6
0.0,625.0,1.0,2.0,48.0,86.0,2.0,900.0,219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.81818181818182,0.09090909090909091,0.18181818181818182,4.363636363636363,7.818181818181818,0.18181818181818182,81.81818181818181,19.90909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,,,
0.0,806.0,0.0,1.0,48.0,81.0,1.0,1343.0,126.0,0.0,465.0,0.0,4.0,27.0,38.0,4.0,627.0,47.0,0.0,97.0,0.0,1.0,7.0,13.0,0.0,171.0,9.0,0.0,210.0,0.0,3.0,15.0,32.0,3.0,439.0,46.0,0.0,47.411764705882355,0.0,0.058823529411764705,2.823529411764706,4.764705882352941,0.058823529411764705,79.0,7.411764705882353,0.0,51.666666666666664,0.0,0.4444444444444444,3.0,4.222222222222222,0.4444444444444444,69.66666666666667,5.222222222222222,0.0,24.25,0.0,0.25,1.75,3.25,0.0,42.75,2.25,0.0,19.09090909090909,0.0,0.2727272727272727,1.3636363636363635,2.909090909090909,0.2727272727272727,39.90909090909091,4.181818181818182,86.6,70.5,15.7,39.0
0.0,170.0,0.0,0.0,23.0,39.0,0.0,193.0,70.0,0.0,162.0,1.0,1.0,18.0,34.0,0.0,299.0,47.0,0.0,664.0,1.0,2.0,61.0,90.0,1.0,812.0,193.0,0.0,1086.0,1.0,6.0,98.0,146.0,6.0,1391.0,247.0,0.0,17.0,0.0,0.0,2.3,3.9,0.0,19.3,7.0,0.0,20.25,0.125,0.125,2.25,4.25,0.0,37.375,5.875,0.0,44.266666666666666,0.06666666666666667,0.13333333333333333,4.066666666666666,6.0,0.06666666666666667,54.13333333333333,12.866666666666667,0.0,67.875,0.0625,0.375,6.125,9.125,0.375,86.9375,15.4375,17.0,20.2,76.4,142.6
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,
,,,,,,,,,0.0,13.0,0.0,0.0,2.0,4.0,0.0,1.0,9.0,0.0,97.0,0.0,0.0,8.0,15.0,0.0,161.0,22.0,,,,,,,,,,,,,,,,,,,0.0,6.5,0.0,0.0,1.0,2.0,0.0,0.5,4.5,0.0,32.333333333333336,0.0,0.0,2.6666666666666665,5.0,0.0,53.666666666666664,7.333333333333333,,,,,,,,,,,1.3,9.7,
,,,,,,,,,0.0,656.0,1.0,7.0,63.0,112.0,5.0,1410.0,185.0,0.0,274.0,1.0,1.0,22.0,35.0,1.0,403.0,47.0,0.0,1561.0,2.0,14.0,110.0,183.0,12.0,2442.0,344.0,,,,,,,,,,0.0,41.0,0.0625,0.4375,3.9375,7.0,0.3125,88.125,11.5625,0.0,45.666666666666664,0.16666666666666666,0.16666666666666666,3.6666666666666665,5.833333333333333,0.16666666666666666,67.16666666666667,7.833333333333333,0.0,78.05,0.1,0.7,5.5,9.15,0.6,122.1,17.2,,105.6,31.4,236.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2
0.0,635.0,0.0,1.0,50.0,90.0,1.0,1117.0,220.0,0.0,830.0,0.0,3.0,55.0,92.0,3.0,1180.0,181.0,0.0,532.0,0.0,8.0,53.0,85.0,4.0,590.0,186.0,0.0,438.0,0.0,8.0,39.0,83.0,7.0,1001.0,144.0,0.0,42.333333333333336,0.0,0.06666666666666667,3.3333333333333335,6.0,0.06666666666666667,74.46666666666667,14.666666666666666,0.0,48.8235294117647,0.0,0.17647058823529413,3.235294117647059,5.411764705882353,0.17647058823529413,69.41176470588235,10.647058823529411,0.0,35.46666666666667,0.0,0.5333333333333333,3.533333333333333,5.666666666666667,0.26666666666666666,39.333333333333336,12.4,0.0,27.375,0.0,0.5,2.4375,5.1875,0.4375,62.5625,9.0,69.5,101.0,101.2,91.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,61.0,0.0,0.0,5.0,8.0,0.0,37.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,15.25,0.0,0.0,1.25,2.0,0.0,9.25,9.5,,,,6.1
0.0,9.0,0.0,0.0,1.0,2.0,0.0,30.0,2.0,0.0,772.0,2.0,2.0,66.0,110.0,2.0,1206.0,228.0,0.0,365.0,0.0,5.0,27.0,55.0,5.0,706.0,101.0,1.0,628.0,1.0,4.0,41.0,77.0,4.0,1102.0,169.0,0.0,9.0,0.0,0.0,1.0,2.0,0.0,30.0,2.0,0.0,55.142857142857146,0.14285714285714285,0.14285714285714285,4.714285714285714,7.857142857142857,0.14285714285714285,86.14285714285714,16.285714285714285,0.0,28.076923076923077,0.0,0.38461538461538464,2.076923076923077,4.230769230769231,0.38461538461538464,54.30769230769231,7.769230769230769,0.07692307692307693,48.30769230769231,0.07692307692307693,0.3076923076923077,3.1538461538461537,5.923076923076923,0.3076923076923077,84.76923076923077,13.0,0.9,85.2,66.5,84.8
0.0,347.0,0.0,0.0,25.0,41.0,0.0,509.0,176.0,0.0,18.0,0.0,0.0,3.0,11.0,0.0,132.0,5.0,,,,,,,,,,,,,,,,,,,0.0,23.133333333333333,0.0,0.0,1.6666666666666667,2.7333333333333334,0.0,33.93333333333333,11.733333333333333,0.0,3.6,0.0,0.0,0.6,2.2,0.0,26.4,1.0,,,,,,,,,,,,,,,,,,,34.7,1.8,,
