tackled_for_loss_seasonTotal,yards_gained_seasonTotal,fumble_seasonTotal,touchdown_seasonTotal,complete_pass_seasonTotal,pass_attempt_seasonTotal,pass_touchdown_seasonTotal,air_yards_seasonTotal,qb_dropback_seasonTotal,qb_hit_seasonTotal,qb_scramble_seasonTotal,sack_seasonTotal,tackled_for_loss-1_seasonTotal,yards_gained-1_seasonTotal,fumble-1_seasonTotal,touchdown-1_seasonTotal,complete_pass-1_seasonTotal,pass_attempt-1_seasonTotal,pass_touchdown-1_seasonTotal,air_yards-1_seasonTotal,qb_dropback-1_seasonTotal,qb_hit-1_seasonTotal,qb_scramble-1_seasonTotal,sack-1_seasonTotal,tackled_for_loss-2_seasonTotal,yards_gained-2_seasonTotal,fumble-2_seasonTotal,touchdown-2_seasonTotal,complete_pass-2_seasonTotal,pass_attempt-2_seasonTotal,pass_touchdown-2_seasonTotal,air_yards-2_seasonTotal,qb_dropback-2_seasonTotal,qb_hit-2_seasonTotal,qb_scramble-2_seasonTotal,sack-2_seasonTotal,tackled_for_loss-3_seasonTotal,yards_gained-3_seasonTotal,fumble-3_seasonTotal,touchdown-3_seasonTotal,complete_pass-3_seasonTotal,pass_attempt-3_seasonTotal,pass_touchdown-3_seasonTotal,air_yards-3_seasonTotal,qb_dropback-3_seasonTotal,qb_hit-3_seasonTotal,qb_scramble-3_seasonTotal,sack-3_seasonTotal,tackled_for_loss_avgPerGame,yards_gained_avgPerGame,fumble_avgPerGame,touchdown_avgPerGame,complete_pass_avgPerGame,pass_attempt_avgPerGame,pass_touchdown_avgPerGame,air_yards_avgPerGame,qb_dropback_avgPerGame,qb_hit_avgPerGame,qb_scramble_avgPerGame,sack_avgPerGame,tackled_for_loss-1_avgPerGame,yards_gained-1_avgPerGame,fumble-1_avgPerGame,touchdown-1_avgPerGame,complete_pass-1_avgPerGame,pass_attempt-1_avgPerGame,pass_touchdown-1_avgPerGame,air_yards-1_avgPerGame,qb_dropback-1_avgPerGame,qb_hit-1_avgPerGame,qb_scramble-1_avgPerGame,sack-1_avgPerGame,tackled_for_loss-2_avgPerGame,yards_gained-2_avgPerGame,fumble-2_avgPerGame,touchdown-2_avgPerGame,complete_pass-2_avgPerGame,pass_attempt-2_avgPerGame,pass_touchdown-2_avgPerGame,air_yards-2_avgPerGame,qb_dropback-2_avgPerGame,qb_hit-2_avgPerGame,qb_scramble-2_avgPerGame,sack-2_avgPerGame,tackled_for_loss-3_avgPerGame,yards_gained-3_avgPerGame,fumble-3_avgPerGame,touchdown-3_avgPerGame,complete_pass-3_avgPerGame,pass_attempt-3_avgPerGame,pass_touchdown-3_avgPerGame,air_yards-3_avgPerGame,qb_dropback-3_avgPerGame,qb_hit-3_avgPerGame,qb_scramble-3_avgPerGame,sack-3_avgPerGame,fanPts,fanPts-1,fanPts-2,fanPts-3
0.0,455.0,2.0,3.0,45.0,80.0,2.0,494.0,80.0,9.0,0.0,3.0,1.0,1631.0,7.0,11.0,137.0,272.0,9.0,2247.0,268.0,53.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,227.5,1.0,1.5,22.5,40.0,1.0,247.0,40.0,4.5,0.0,1.5,0.125,203.875,0.875,1.375,17.125,34.0,1.125,280.875,33.5,6.625,0.0,2.375,,,,,,,,,,,,,,,,,,,,,,,,,26.2,95.24,,
1.0,1006.0,6.0,6.0,91.0,145.0,4.0,916.0,144.0,25.0,0.0,17.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,0.0,1.0,9.0,21.0,1.0,137.0,21.0,5.0,0.0,4.0,1.0,2767.0,12.0,15.0,266.0,497.0,14.0,3383.0,491.0,75.0,0.0,32.0,0.2,201.2,1.2,1.2,18.2,29.0,0.8,183.2,28.8,5.0,0.0,3.4,0.0,2.3333333333333335,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,34.5,0.0,0.5,4.5,10.5,0.5,68.5,10.5,2.5,0.0,2.0,0.07692307692307693,212.84615384615384,0.9230769230769231,1.1538461538461537,20.46153846153846,38.23076923076923,1.0769230769230769,260.2307692307692,37.76923076923077,5.769230769230769,0.0,2.4615384615384617,52.24000000000001,0.28,6.76,146.68
7.0,3844.0,17.0,29.0,303.0,558.0,22.0,4999.0,556.0,68.0,0.0,41.0,9.0,3914.0,6.0,31.0,308.0,546.0,25.0,4477.0,542.0,72.0,1.0,48.0,9.0,4384.0,13.0,31.0,280.0,521.0,19.0,4511.0,519.0,64.0,0.0,36.0,4.0,4531.0,11.0,36.0,311.0,556.0,21.0,4902.0,550.0,64.0,0.0,35.0,0.4375,240.25,1.0625,1.8125,18.9375,34.875,1.375,312.4375,34.75,4.25,0.0,2.5625,0.5294117647058824,230.23529411764707,0.35294117647058826,1.8235294117647058,18.11764705882353,32.11764705882353,1.4705882352941178,263.3529411764706,31.88235294117647,4.235294117647059,0.058823529411764705,2.823529411764706,0.5625,274.0,0.8125,1.9375,17.5,32.5625,1.1875,281.9375,32.4375,4.0,0.0,2.25,0.25,283.1875,0.6875,2.25,19.4375,34.75,1.3125,306.375,34.375,4.0,0.0,2.1875,235.76,268.56,273.36,303.24
,,,,,,,,,,,,0.0,49.0,2.0,0.0,8.0,17.0,0.0,131.0,17.0,3.0,0.0,1.0,,,,,,,,,,,,,0.0,1544.0,7.0,9.0,132.0,260.0,6.0,2034.0,259.0,31.0,0.0,16.0,,,,,,,,,,,,,0.0,16.333333333333332,0.6666666666666666,0.0,2.6666666666666665,5.666666666666667,0.0,43.666666666666664,5.666666666666667,1.0,0.0,0.3333333333333333,,,,,,,,,,,,,0.0,171.55555555555554,0.7777777777777778,1.0,14.666666666666666,28.88888888888889,0.6666666666666666,226.0,28.77777777777778,3.4444444444444446,0.0,1.7777777777777777,,-2.04,,83.75999999999999
1.0,1592.0,5.0,12.0,141.0,234.0,11.0,2050.0,234.0,32.0,0.0,9.0,1.0,3988.0,10.0,25.0,362.0,615.0,24.0,5266.0,611.0,98.0,0.0,41.0,1.0,3859.0,13.0,25.0,345.0,594.0,22.0,4712.0,589.0,63.0,0.0,26.0,2.0,2654.0,5.0,17.0,199.0,345.0,13.0,3389.0,339.0,45.0,0.0,17.0,0.16666666666666666,265.3333333333333,0.8333333333333334,2.0,23.5,39.0,1.8333333333333333,341.6666666666667,39.0,5.333333333333333,0.0,1.5,0.0625,249.25,0.625,1.5625,22.625,38.4375,1.5,329.125,38.1875,6.125,0.0,2.5625,0.06666666666666667,257.26666666666665,0.8666666666666667,1.6666666666666667,23.0,39.6,1.4666666666666666,314.1333333333333,39.266666666666666,4.2,0.0,1.7333333333333334,0.2,265.4,0.5,1.7,19.9,34.5,1.3,338.9,33.9,4.5,0.0,1.7,101.68,239.51999999999998,228.36,164.16
0.0,204.0,0.0,2.0,22.0,50.0,0.0,370.0,50.0,14.0,0.0,6.0,3.0,1680.0,8.0,14.0,152.0,266.0,7.0,2041.0,265.0,42.0,0.0,27.0,2.0,2991.0,11.0,21.0,301.0,518.0,18.0,3329.0,517.0,61.0,0.0,32.0,0.0,1908.0,9.0,17.0,158.0,321.0,13.0,2667.0,318.0,48.0,0.0,30.0,0.0,102.0,0.0,1.0,11.0,25.0,0.0,185.0,25.0,7.0,0.0,3.0,0.3333333333333333,186.66666666666666,0.8888888888888888,1.5555555555555556,16.88888888888889,29.555555555555557,0.7777777777777778,226.77777777777777,29.444444444444443,4.666666666666667,0.0,3.0,0.125,186.9375,0.6875,1.3125,18.8125,32.375,1.125,208.0625,32.3125,3.8125,0.0,2.0,0.0,173.45454545454547,0.8181818181818182,1.5454545454545454,14.363636363636363,29.181818181818183,1.1818181818181819,242.45454545454547,28.90909090909091,4.363636363636363,0.0,2.727272727272727,16.16,107.2,181.64,126.32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,182.0,0.0,1.0,18.0,28.0,0.0,229.0,28.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,45.5,0.0,0.25,4.5,7.0,0.0,57.25,7.0,0.25,0.0,0.0,,,,11.280000000000001
0.0,159.0,1.0,0.0,14.0,32.0,0.0,250.0,32.0,7.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,159.0,1.0,0.0,14.0,32.0,0.0,250.0,32.0,7.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36,,,
0.0,1297.0,6.0,7.0,105.0,203.0,7.0,1731.0,199.0,33.0,0.0,18.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,265.0,2.0,1.0,27.0,64.0,1.0,561.0,64.0,10.0,0.0,8.0,0.0,185.28571428571428,0.8571428571428571,1.0,15.0,29.0,1.0,247.28571428571428,28.428571428571427,4.714285714285714,0.0,2.5714285714285716,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,88.33333333333333,0.6666666666666666,0.3333333333333333,9.0,21.333333333333332,0.3333333333333333,187.0,21.333333333333332,3.3333333333333335,0.0,2.6666666666666665,67.88,-0.2,,10.6
0.0,708.0,2.0,5.0,65.0,102.0,5.0,900.0,100.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,4.0,4.0,0.0,27.0,4.0,1.0,0.0,0.0,0.0,77.0,0.0,1.0,7.0,16.0,1.0,167.0,0.0,0.0,0.0,0.0,0.0,141.6,0.4,1.0,13.0,20.4,1.0,180.0,20.0,1.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,2.0,2.0,0.0,13.5,2.0,0.5,0.0,0.0,0.0,11.0,0.0,0.14285714285714285,1.0,2.2857142857142856,0.14285714285714285,23.857142857142858,0.0,0.0,0.0,0.0,44.32,0.0,2.32,7.08
0.0,4835.0,16.0,38.0,457.0,690.0,33.0,5072.0,681.0,78.0,0.0,29.0,3.0,5533.0,9.0,46.0,490.0,763.0,41.0,5832.0,757.0,80.0,0.0,40.0,0.0,4992.0,12.0,47.0,422.0,696.0,43.0,5468.0,688.0,58.0,0.0,26.0,1.0,6306.0,7.0,55.0,541.0,795.0,53.0,5886.0,790.0,65.0,0.0,29.0,0.0,302.1875,1.0,2.375,28.5625,43.125,2.0625,317.0,42.5625,4.875,0.0,1.8125,0.16666666666666666,307.3888888888889,0.5,2.5555555555555554,27.22222222222222,42.388888888888886,2.2777777777777777,324.0,42.05555555555556,4.444444444444445,0.0,2.2222222222222223,0.0,312.0,0.75,2.9375,26.375,43.5,2.6875,341.75,43.0,3.625,0.0,1.625,0.05555555555555555,350.3333333333333,0.3888888888888889,3.0555555555555554,30.055555555555557,44.166666666666664,2.9444444444444446,327.0,43.888888888888886,3.611111111111111,0.0,1.6111111111111112,313.4,387.32,363.68,458.24
1.0,3213.0,15.0,23.0,348.0,624.0,21.0,4681.0,613.0,49.0,0.0,24.0,,,,,,,,,,,,,0.0,10.0,1.0,0.0,2.0,4.0,0.0,10.0,4.0,1.0,0.0,1.0,,,,,,,,,,,,,0.0625,200.8125,0.9375,1.4375,21.75,39.0,1.3125,292.5625,38.3125,3.0625,0.0,1.5,,,,,,,,,,,,,0.0,5.0,0.5,0.0,1.0,2.0,0.0,5.0,2.0,0.5,0.0,0.5,,,,,,,,,,,,,190.52,,-1.6,
,,,,,,,,,,,,0.0,34.0,0.0,0.0,2.0,3.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,451.0,1.0,4.0,42.0,68.0,4.0,630.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,1.0,23.0,46.0,1.0,561.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,17.0,0.0,0.0,1.0,1.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,34.69230769230769,0.07692307692307693,0.3076923076923077,3.230769230769231,5.230769230769231,0.3076923076923077,48.46153846153846,0.0,0.0,0.0,0.0,0.0,26.88888888888889,0.0,0.1111111111111111,2.5555555555555554,5.111111111111111,0.1111111111111111,62.333333333333336,0.0,0.0,0.0,0.0,,1.36,32.04,13.68
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,953.0,4.0,5.0,94.0,172.0,4.0,1231.0,172.0,26.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,158.83333333333334,0.6666666666666666,0.8333333333333334,15.666666666666666,28.666666666666668,0.6666666666666666,205.16666666666666,28.666666666666668,4.333333333333333,0.0,2.6666666666666665,,,,50.12
,,,,,,,,,,,,,,,,,,,,,,,,0.0,51.0,0.0,0.0,4.0,7.0,0.0,73.0,7.0,0.0,0.0,0.0,0.0,1122.0,8.0,6.0,122.0,207.0,6.0,1475.0,204.0,27.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,51.0,0.0,0.0,4.0,7.0,0.0,73.0,7.0,0.0,0.0,0.0,0.0,140.25,1.0,0.75,15.25,25.875,0.75,184.375,25.5,3.375,0.0,1.75,,,2.04,52.879999999999995
1.0,1710.0,4.0,7.0,132.0,252.0,7.0,2656.0,252.0,46.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,190.0,0.4444444444444444,0.7777777777777778,14.666666666666666,28.0,0.7777777777777778,295.1111111111111,28.0,5.111111111111111,0.0,1.2222222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.4,,,
,,,,,,,,,,,,0.0,36.0,0.0,0.0,5.0,8.0,0.0,43.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,36.0,0.0,0.0,5.0,8.0,0.0,43.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,,
0.0,4254.0,13.0,34.0,379.0,629.0,30.0,4953.0,626.0,65.0,0.0,28.0,0.0,3573.0,12.0,22.0,317.0,590.0,18.0,5241.0,584.0,80.0,0.0,39.0,0.0,3842.0,5.0,28.0,321.0,555.0,26.0,5122.0,552.0,54.0,0.0,19.0,1.0,5913.0,13.0,42.0,465.0,791.0,38.0,7127.0,784.0,99.0,0.0,39.0,0.0,265.875,0.8125,2.125,23.6875,39.3125,1.875,309.5625,39.125,4.0625,0.0,1.75,0.0,223.3125,0.75,1.375,19.8125,36.875,1.125,327.5625,36.5,5.0,0.0,2.4375,0.0,240.125,0.3125,1.75,20.0625,34.6875,1.625,320.125,34.5,3.375,0.0,1.1875,0.05,295.65,0.65,2.1,23.25,39.55,1.9,356.35,39.2,4.95,0.0,1.95,280.15999999999997,206.92,255.68,378.52
0.0,846.0,1.0,7.0,76.0,137.0,5.0,973.0,134.0,25.0,0.0,6.0,3.0,2003.0,10.0,13.0,180.0,336.0,11.0,2506.0,332.0,62.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,211.5,0.25,1.75,19.0,34.25,1.25,243.25,33.5,6.25,0.0,1.5,0.3,200.3,1.0,1.3,18.0,33.6,1.1,250.6,33.2,6.2,0.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,59.84,112.12,,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.0,1.0,0.0,2.0,4.0,0.0,28.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.666666666666667,0.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,0.0,9.333333333333334,1.3333333333333333,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.3199999999999998,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,173.0,2.0,1.0,19.0,42.0,1.0,222.0,42.0,15.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,86.5,1.0,0.5,9.5,21.0,0.5,111.0,21.0,7.5,0.0,5.5,,,,,,,,,,,,,,,6.92,
3.0,2623.0,13.0,17.0,219.0,399.0,13.0,3008.0,393.0,59.0,0.0,28.0,4.0,3110.0,11.0,24.0,248.0,487.0,12.0,3976.0,481.0,87.0,0.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,0.21428571428571427,187.35714285714286,0.9285714285714286,1.2142857142857142,15.642857142857142,28.5,0.9285714285714286,214.85714285714286,28.071428571428573,4.214285714285714,0.0,2.0,0.25,194.375,0.6875,1.5,15.5,30.4375,0.75,248.5,30.0625,5.4375,0.0,2.6875,,,,,,,,,,,,,,,,,,,,,,,,,146.92000000000002,198.4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,819.0,6.0,4.0,80.0,149.0,2.0,1097.0,147.0,29.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,204.75,1.5,1.0,20.0,37.25,0.5,274.25,36.75,7.25,0.0,4.0,,,,36.76
0.0,212.0,0.0,2.0,26.0,51.0,2.0,368.0,50.0,11.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,53.0,0.0,0.5,6.5,12.75,0.5,92.0,12.5,2.75,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.48,,,
1.0,3788.0,16.0,32.0,370.0,603.0,28.0,4106.0,600.0,71.0,0.0,38.0,0.0,2613.0,8.0,25.0,224.0,377.0,19.0,3261.0,372.0,56.0,0.0,19.0,0.0,3016.0,11.0,21.0,255.0,473.0,19.0,4441.0,473.0,72.0,0.0,38.0,0.0,2215.0,12.0,16.0,182.0,337.0,13.0,2753.0,336.0,46.0,0.0,23.0,0.06666666666666667,252.53333333333333,1.0666666666666667,2.1333333333333333,24.666666666666668,40.2,1.8666666666666667,273.73333333333335,40.0,4.733333333333333,0.0,2.533333333333333,0.0,237.54545454545453,0.7272727272727273,2.272727272727273,20.363636363636363,34.27272727272727,1.7272727272727273,296.45454545454544,33.81818181818182,5.090909090909091,0.0,1.7272727272727273,0.0,201.06666666666666,0.7333333333333333,1.4,17.0,31.533333333333335,1.2666666666666666,296.06666666666666,31.533333333333335,4.8,0.0,2.533333333333333,0.0,221.5,1.2,1.6,18.2,33.7,1.3,275.3,33.6,4.6,0.0,2.3,247.51999999999998,188.51999999999998,182.64,128.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,193.0,1.0,1.0,18.0,30.0,1.0,217.0,29.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,193.0,1.0,1.0,18.0,30.0,1.0,217.0,29.0,2.0,0.0,2.0,,,,9.719999999999999
1.0,4435.0,10.0,35.0,390.0,649.0,33.0,5367.0,641.0,63.0,1.0,20.0,0.0,3715.0,11.0,23.0,362.0,664.0,19.0,5754.0,661.0,85.0,0.0,48.0,2.0,4732.0,12.0,38.0,390.0,699.0,33.0,6882.0,695.0,80.0,0.0,41.0,1.0,3935.0,14.0,26.0,349.0,645.0,24.0,5725.0,640.0,81.0,0.0,39.0,0.05555555555555555,246.38888888888889,0.5555555555555556,1.9444444444444444,21.666666666666668,36.05555555555556,1.8333333333333333,298.1666666666667,35.611111111111114,3.5,0.05555555555555555,1.1111111111111112,0.0,232.1875,0.6875,1.4375,22.625,41.5,1.1875,359.625,41.3125,5.3125,0.0,3.0,0.1,236.6,0.6,1.9,19.5,34.95,1.65,344.1,34.75,4.0,0.0,2.05,0.05555555555555555,218.61111111111111,0.7777777777777778,1.4444444444444444,19.38888888888889,35.833333333333336,1.3333333333333333,318.05555555555554,35.55555555555556,4.5,0.0,2.1666666666666665,297.4,218.6,317.28,233.39999999999998
1.0,155.0,0.0,1.0,19.0,32.0,1.0,178.0,32.0,6.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,31.0,0.0,0.2,3.8,6.4,0.2,35.6,6.4,1.2,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,85.0,0.0,1.0,6.0,10.0,1.0,110.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28.333333333333332,0.0,0.3333333333333333,2.0,3.3333333333333335,0.3333333333333333,36.666666666666664,3.3333333333333335,0.0,0.0,0.0,,,,7.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.0,1.0,0.0,6.0,15.0,0.0,90.0,15.0,6.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.0,1.0,0.0,6.0,15.0,0.0,90.0,15.0,6.0,0.0,5.0,,,,-1.08
2.0,178.0,1.0,1.0,18.0,38.0,0.0,245.0,36.0,8.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,44.5,0.25,0.25,4.5,9.5,0.0,61.25,9.0,2.0,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.120000000000001,,,
0.0,2098.0,16.0,15.0,184.0,363.0,11.0,3268.0,359.0,86.0,0.0,36.0,1.0,1863.0,6.0,15.0,149.0,236.0,13.0,1769.0,235.0,29.0,0.0,11.0,,,,,,,,,,,,,0.0,441.0,4.0,2.0,35.0,62.0,2.0,490.0,62.0,12.0,0.0,7.0,0.0,190.72727272727272,1.4545454545454546,1.3636363636363635,16.727272727272727,33.0,1.0,297.09090909090907,32.63636363636363,7.818181818181818,0.0,3.272727272727273,0.125,232.875,0.75,1.875,18.625,29.5,1.625,221.125,29.375,3.625,0.0,1.375,,,,,,,,,,,,,0.0,147.0,1.3333333333333333,0.6666666666666666,11.666666666666666,20.666666666666668,0.6666666666666666,163.33333333333334,20.666666666666668,4.0,0.0,2.3333333333333335,111.92000000000002,122.51999999999998,,17.64
0.0,6.0,0.0,0.0,1.0,3.0,0.0,30.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0.0,0.0,1.0,3.0,0.0,30.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,1039.0,5.0,4.0,109.0,216.0,2.0,1531.0,213.0,30.0,0.0,15.0,0.0,1879.0,6.0,12.0,151.0,298.0,11.0,2632.0,295.0,43.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,148.42857142857142,0.7142857142857143,0.5714285714285714,15.571428571428571,30.857142857142858,0.2857142857142857,218.71428571428572,30.428571428571427,4.285714285714286,0.0,2.142857142857143,0.0,234.875,0.75,1.5,18.875,37.25,1.375,329.0,36.875,5.375,0.0,2.875,,,47.56,111.16
,,,,,,,,,,,,0.0,315.0,1.0,4.0,26.0,61.0,1.0,603.0,61.0,6.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,157.5,0.5,2.0,13.0,30.5,0.5,301.5,30.5,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,,
,,,,,,,,,,,,0.0,33.0,0.0,0.0,5.0,11.0,0.0,84.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.5,0.0,0.0,0.8333333333333334,1.8333333333333333,0.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,180.0,3.0,1.0,15.0,31.0,0.0,319.0,31.0,6.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,90.0,1.5,0.5,7.5,15.5,0.0,159.5,15.5,3.0,0.0,1.5,,,,5.199999999999999
0.0,1.0,0.0,0.0,1.0,4.0,0.0,27.0,4.0,1.0,0.0,1.0,2.0,1601.0,7.0,10.0,142.0,265.0,8.0,2123.0,262.0,36.0,0.0,21.0,0.0,44.0,1.0,0.0,1.0,3.0,0.0,56.0,3.0,0.0,0.0,0.0,0.0,515.0,2.0,3.0,48.0,101.0,2.0,893.0,99.0,18.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,27.0,4.0,1.0,0.0,1.0,0.2,160.1,0.7,1.0,14.2,26.5,0.8,212.3,26.2,3.6,0.0,2.1,0.0,22.0,0.5,0.0,0.5,1.5,0.0,28.0,1.5,0.0,0.0,0.0,0.0,171.66666666666666,0.6666666666666666,1.0,16.0,33.666666666666664,0.6666666666666666,297.6666666666667,33.0,6.0,0.0,3.0,0.04,90.04,-0.24,28.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,440.0,4.0,2.0,48.0,103.0,2.0,806.0,100.0,16.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,146.66666666666666,1.3333333333333333,0.6666666666666666,16.0,34.333333333333336,0.6666666666666666,268.6666666666667,33.333333333333336,5.333333333333333,0.0,1.6666666666666667,,,,17.6
0.0,1660.0,4.0,11.0,126.0,212.0,10.0,1781.0,210.0,16.0,0.0,8.0,0.0,836.0,5.0,5.0,81.0,161.0,4.0,1243.0,160.0,13.0,0.0,5.0,0.0,494.0,3.0,4.0,36.0,61.0,4.0,541.0,60.0,9.0,0.0,3.0,,,,,,,,,,,,,0.0,276.6666666666667,0.6666666666666666,1.8333333333333333,21.0,35.333333333333336,1.6666666666666667,296.8333333333333,35.0,2.6666666666666665,0.0,1.3333333333333333,0.0,167.2,1.0,1.0,16.2,32.2,0.8,248.6,32.0,2.6,0.0,1.0,0.0,123.5,0.75,1.0,9.0,15.25,1.0,135.25,15.0,2.25,0.0,0.75,,,,,,,,,,,,,102.4,43.44,29.760000000000005,
,,,,,,,,,,,,,,,,,,,,,,,,1.0,1110.0,2.0,9.0,109.0,210.0,8.0,1446.0,210.0,35.0,0.0,27.0,0.0,1801.0,10.0,9.0,146.0,284.0,9.0,2042.0,279.0,40.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,185.0,0.3333333333333333,1.5,18.166666666666668,35.0,1.3333333333333333,241.0,35.0,5.833333333333333,0.0,4.5,0.0,200.11111111111111,1.1111111111111112,1.0,16.22222222222222,31.555555555555557,1.0,226.88888888888889,31.0,4.444444444444445,0.0,3.3333333333333335,,,76.4,88.04
0.0,2827.0,12.0,20.0,287.0,481.0,18.0,3170.0,476.0,60.0,0.0,33.0,0.0,406.0,0.0,2.0,33.0,52.0,2.0,425.0,52.0,2.0,0.0,0.0,0.0,91.0,0.0,1.0,9.0,11.0,1.0,67.0,11.0,0.0,0.0,0.0,0.0,1717.0,6.0,10.0,150.0,262.0,9.0,1981.0,257.0,24.0,0.0,10.0,0.0,235.58333333333334,1.0,1.6666666666666667,23.916666666666668,40.083333333333336,1.5,264.1666666666667,39.666666666666664,5.0,0.0,2.75,0.0,203.0,0.0,1.0,16.5,26.0,1.0,212.5,26.0,1.0,0.0,0.0,0.0,91.0,0.0,1.0,9.0,11.0,1.0,67.0,11.0,0.0,0.0,0.0,0.0,190.77777777777777,0.6666666666666666,1.1111111111111112,16.666666666666668,29.11111111111111,1.0,220.11111111111111,28.555555555555557,2.6666666666666665,0.0,1.1111111111111112,169.07999999999998,24.24,7.640000000000001,96.68
